,카페이름
914,무태조야동 드롭탑 대구동서변점
915,동천동 일리터맥스 칠곡점
916,만촌3동 더브릿지
917,황금1동 카페다온
918,두산동 레프트뱅크 황금점
919,침산2동 까페빈
920,상동 VIP커피
921,복현2동 캔버스 영진전문대점
922,수성1가동 반반다방
923,범어3동 매머드익스프레스 대구범어1호점
924,범어1동 올가빈커피
925,중동 미스터카페
926,관음동 써드스페이스 커피
927,두산동 차마고도
928,황금2동 위카페
929,수성1가동 이탈리안레드커피
930,수성2가동 군고구마랑 커피랑
931,복현2동 쁘띠몽쉘
932,대현동 카페메리엔다
933,무태조야동 나우커피 대구동변점
934,수성4가동 시카고라이브뮤직
935,관음동 투썸플레이스 대구칠곡3지구점
936,만촌1동 푸드존누구나
937,만촌1동 페이지하우스 아트북카페
938,수성3가동 레디투커피
939,수성1가동 파노라마 포레스트180
940,수성1가동 룰루커피
941,침산2동 주식회사 에스오코리아 븍구점
942,만촌3동 카페봄
943,산격3동 카페포핸즈
944,태전1동 힉스커피
945,상동 소스엔니
946,만촌2동 그린빈
947,수성1가동 원파인트리
948,무태조야동 무인카페T
949,검단동 더벤티 대구이시아폴리스점
950,대현동 어바웃타임
951,수성3가동 비웨이커피
952,대현동 미래찻집
953,침산2동 스타벅스 대구칠성이마트점
954,황금2동 마냥마냥
955,만촌2동 휴커피
956,복현2동 안커피
957,침산2동 아필립라이브바
958,국우동 라이브카페바람바람
959,노원동 커피나라
960,국우동 끌림카페
961,칠성동 보케르커피 칠성점
962,두산동 공주다육카페
963,침산3동 더블유컬렉션
964,동천동 휴노
965,산격2동 커피를심다&포장마차
966,국우동 컴포즈커피 대구학정점
967,만촌3동 제일구락부 만촌점
968,침산2동 그랜디스
969,범어3동 5후
970,황금2동 윤슬커피
971,범어1동 카페드크레마
972,범어3동 몰타 범어점
973,두산동 읍천리382 대구두산점
974,범어1동 이디야커피 대구수성범어천로점
975,침산2동 기치
976,검단동 벨빌베이크하우스
977,수성2가동 TEA&TRAVEL
978,황금2동 멜터스커피
979,만촌3동 그린빈
980,황금1동 스타벅스 대구황금DT
981,산격1동 타르트에반하다
982,침산3동 뚜뚜마카롱&디저트
983,복현1동 베이크미요
984,노원동 빙그레커피숍
985,파동 라고디카페
986,만촌2동 카페보토나
987,무태조야동 더리터 동서변점
988,파동 카페룩스
989,범어1동 로드59
990,황금2동 커피홀릭
991,상동 커피에반하다 대구상동점
992,중동 르카페
993,관문동 과일창고앤디저트커피
994,관문동 리코쿠키
995,수성3가동 산울림
996,상동 오늘은 케이크데이
997,관문동 커피스타972
998,무태조야동 수에르떼
999,무태조야동 구공카페 대구동서변점
1000,만촌1동 밍듀까까
1001,읍내동 요거팡
1002,범어4동 테오카페바이트
1003,태전1동 더드림커피 대구태전2호점
1004,산격4동 설빙 경북대점
1005,황금1동 몬스터커피 황금캐슬점
1006,두산동 체크인치즈
1007,만촌1동 따뜻한데이
1008,태전1동 카페빈어스
1009,범어3동 크라운
1010,국우동 옴브레(ombre)
1011,동천동 카페보스 동천점
1012,수성4가동 앙드쁠뤼
1013,관문동 타르트팜사수
1014,복현2동 송도다방
1015,만촌1동 아웃스탠딩커피 상효점
1016,범어2동 범어1번가카페
1017,복현2동 신원아이엔디 반석점
1018,범어1동 대구그랜드호텔 더라운지
1019,만촌2동 쿠우
1020,범어3동 말랭이
1021,만촌3동 이디야 만촌역점
1022,노원동 플라워카페향기
1023,대현동 투데이로스팅커피 경대점
1024,노원동 더샵코리아
1025,검단동 빽다방 대구불로동점
1026,범어2동 도어룸나인커피
1027,범어2동 더리터 수성구청역점
1028,침산2동 빌리웍스
1029,만촌2동 하루
1030,두산동 커피명가수성못어너더랩에이엔오더알더블유알에이피
1031,수성3가동 TEA&TRAVEL
1032,중동 처음
1033,칠성동 카페바인
1034,관문동 쿠잉
1035,검단동 미소꼬마김밥.노랑커피
1036,침산1동 행복나무
1037,침산1동 이탈리코
1038,태전2동 메가MGC커피 태전역점
1039,산격4동 엔터커피샵
1040,범어1동 주식회사 몬스터
1041,국우동 프롬시아
1042,만촌3동 캔버스 만촌삼정그린코아점
1043,침산3동 현대커피숖
1044,파동 로브커피
1045,파동 스타벅스 수성레이크점
1046,황금2동 설렘커피 본점
1047,대현동 연화다방
1048,수성2가동 투고커피
1049,수성4가동 하얀기억
1050,파동 더브릿지투
1051,칠성동 커피브레드
1052,범어2동 드롭탑 대구두산위브더제니스점
1053,범어1동 블루샥 대구범어점
1054,읍내동 카페트아르
1055,읍내동 커피데이
1056,검단동 카페나우 북구청소년회관점
1057,칠성동 오터커피
1058,범어3동 커피1번가
1059,산격2동 달리는커피 대구산격1호점
1060,읍내동 이디야커피 대구칠곡홈플러스점
1061,복현1동 다니상점
1062,황금1동 키다리아저씨의커피볶는집
1063,만촌3동 그라찌에 수성대학교점
1064,산격1동 달보드레
1065,범어2동 대웅커피숖
1066,중동 카페 담
1067,만촌3동 까페라파 라파청
1068,대현동 반반다방 대구대현점
1069,침산2동 커피볶는다락방
1070,범어2동 마이엔트메리
1071,만촌1동 스위티앤스윗쿤
1072,황금1동 히스
1073,침산1동 마카다카롱
1074,중동 베오메오 황금점
1075,두산동 마시그래이 두산점
1076,수성2가동 카페희
1077,만촌1동 소연당
1078,만촌1동 카페봄봄 만촌점
1079,범어3동 브라운103
1080,침산1동 이디야커피 고성점
1081,관문동 커피왕 금호사수점
1082,동천동 빈스크라운커피
1083,범어4동 카페 로즈앤코튼
1084,관음동 동네커피 칠곡점
1085,범어3동 보케르 범어점
1086,무태조야동 까페하라
1087,구암동 소소한행복
1088,구지면 예전커피숍
1089,황금1동 바질커피
1090,수성1가동 데니스커피 수성점
1091,관문동 아이아이아이커피
1092,중동 개나리다방
1093,수성4가동 우리푸딩
1094,태전2동 빈스마운틴
1095,범어4동 크로플의정석
1096,산격2동 카페J
1097,만촌1동 써니빈(Bean)
1098,상동 투썸플레이스 대구두산동DT점
1099,구지면 이디야커피구 지산단점
1100,국우동 올제커피
1101,태전1동 옐로우테이프
1102,구지면 카페라떼라노
1103,침산3동 엔제리너스 대구침산점
1104,대현동 감성커피 동대구시장점
1105,수성3가동 마쥬
1106,범어4동 더 THE맛있는과일1L커피 대구범어점
1107,구지면 카페몽글다
1108,복현2동 레몬
1109,노원동 모모달
1110,노원동 성지다방
1111,만촌1동 카페204
1112,태전1동 체리픽
1113,수성2가동 커피맛을조금아는남자 로스팅허브 피크점
1114,산격1동 반짝반짝빛나는 본점
1115,상동 샘터루
1116,복현1동 더리터 복현아이파크점
1117,만촌2동 미니플러스
1118,파동 커피온니두
1119,복현1동 클로버카페
1120,만촌3동 배로에스프레소 산업정보대점
1121,수성2가동 프룻티히
1122,구지면 카페플록
1123,범어4동 호두나무 수성점
1124,두산동 케이지
1125,산격3동 카페인중독 대구경북대점
1126,무태조야동 토브디저트
1127,두산동 아트플렉스
1128,수성3가동 대구커피숍
1129,산격1동 무림다방
1130,수성2가동 파스쿠찌 대구라온제나점
1131,산격4동 아틀리에빈 경북대점
1132,수성4가동 석뮤직
1133,침산3동 제이커피 침산점
1134,수성2가동 투썸플레이스 대구범어점
1135,태전1동 메가MGC커피 대구보건대점
1136,산격2동 앳더모티
1137,만촌3동 카페토디
1138,관음동 그라노데커피
1139,수성1가동 1L맥스커피
1140,범어2동 디저트테이블냠냠
1141,칠성동 청솔로9 침산점
1142,산격4동 베르데
1143,황금1동 플리트비체
1144,노원동 지니샐디
1145,산격4동 소리카페
1146,만촌3동 온니두 만촌점
1147,범어1동 밥스딜라잇 수성점
1148,중동 유엠엠커피(UMMCOFFEE)
1149,관음동 청우커피
1150,만촌3동 빈플래닛
1151,수성4가동 일구육구
1152,구암동 힉스 구암점
1153,구지면 도동스토리
1154,구암동 쇠네스 대구칠곡점
1155,황금1동 루반
1156,상동 커피50210
1157,만촌3동 teo
1158,범어4동 커피유연제
1159,읍내동 제이에이치솔트랩
1160,칠성동 단지커피
1161,수성4가동 카페414
1162,수성4가동 텐퍼센트커피 대구수성1가점
1163,산격4동 작은씨앗
1164,황금2동 요거트아이스크림의정석 황금점
1165,수성2가동 쪼쪼타운
1166,구지면 기브온
1167,복현1동 팔공티 영진전문대점
1168,수성2가동 카페위 교육청점
1169,동천동 벌크커피 칠곡점
1170,대현동 자메이카카페
1171,범어2동 히든아트파크
1172,태전2동 나봄플라워카페
1173,검단동 커피원
1174,복현2동 까페다움 복현점
1175,구지면 헤이데어
1176,구암동 모리 칠곡점
1177,산격4동 설렘 경북대점
1178,만촌3동 테오카페바이트
1179,상동 카페라고
1180,검단동 커피왕 불로점
1181,구지면 홍다방
1182,복현2동 카페홀트
1183,복현1동 아이엠투
1184,만촌3동 마시그래이 만촌삼정그린점
1185,중동 카페캔즈
1186,중동 더블랜드
1187,침산3동 코르코르커피
1188,대현동 아필립라이브바
1189,수성3가동 파스쿠찌 대구라온제나점
1190,수성2가동 유정다방
1191,파동 할리스 대구수성못점
1192,구암동 카페반반
1193,황금2동 커피&티하우스
1194,칠성동 리브레드카페 칠성점
1195,범어1동 스타벅스 대구수성동점
1196,노원동 감성커피 대구노원점
1197,산격1동 소응접실
1198,범어3동 서로커피
1199,국우동 이프로더치커피
1200,국우동 카페 벤치타임
1201,국우동 몬드
1202,수성3가동 몽키바나나
1203,읍내동 춘살롱
1204,침산3동 이바구
1205,범어1동 와플앤커피
1206,침산1동 플랜 침산점
1207,침산3동 하삼동커피 대구침산점
1208,복현1동 미소커피숍
1209,수성3가동 덕산커피숍
1210,국우동 힐링커피
1211,산격4동 주비 두루향기롭다
1212,만촌3동 아인슈페너
1213,만촌2동 아마타
1214,노원동 오니카케이크
1215,관음동 플랜 칠곡점
1216,파동 카페수성
1217,황금2동 잇츠
1218,읍내동 설렘커피칠곡점
1219,수성2가동 DGB카페휴
1220,무태조야동 카페코나
1221,구지면 아그레망
1222,황금2동 커피&크리에이터스
1223,노원동 크로바커피숍
1224,황금2동 님에게
1225,침산3동 레프트뱅크
1226,상동 핑퐁커피 두산점
1227,국우동 핸썸커피 도남점
1228,침산1동 발루토커피
1229,읍내동 PARIENTESS
1230,산격1동 청솔로9 경북대점
1231,수성1가동 피에스 수성
1232,만촌2동 테오카페바이트
1233,산격2동 첼로레스카페
1234,황금1동 무드데이
1235,복현1동 루트커피
1236,산격4동 모두의카페다다름
1237,대현동 마시그래이 신암점
1238,무태조야동 에이엣디 동변점
1239,만촌3동 텐퍼센트커피 대구만촌역점
1240,황금1동 에이치티 대구황금동점
1241,국우동 카페파리도시
1242,무태조야동 꽃다방
1243,복현2동 도도슬라임 대구본점
1244,칠성동 오하브플레르
1245,복현2동 커피친구
1246,만촌3동 골목커피
1247,복현2동 더드림커피 대구복현아너스점
1248,국우동 반하다
1249,범어4동 빈스쿱
1250,수성1가동 슬라임앤만들기
1251,노원동 한영다방
1252,수성2가동 로얄다방
1253,범어1동 라이브카페비바다비
1254,복현1동 커피케이지
1255,수성3가동 프룻티히
1256,수성3가동 쁘띠에뜨아르커피&공방
1257,관음동 투썸플레이스 대구동천점
1258,읍내동 우송다방
1259,황금1동 카페더힐
1260,범어2동 J&M커피컴퍼니
1261,노원동 카페여기
1262,두산동 몬스터커피 두산점
1263,구지면 해이드
1264,범어4동 카페게이트 수성구청점
1265,침산3동 카페허니비
1266,범어1동 브라운커피&라디오비어
1267,범어1동 500마일즈
1268,읍내동 네일n카페
1269,범어4동 케슬스터디9카페
1270,중동 투썸플레이스 대구수성1가점
1271,파동 코리아코나
1272,파동 mijiro
1273,황금1동 다이브
1274,파동 체크인치즈
1275,산격1동 아틀리에빈경북대점
1276,관음동 쉴만한물가
1277,범어3동 핑거커피
1278,상동 CM
1279,범어1동 커피디
1280,황금1동 보이고사
1281,범어1동 꽃플라워카페
1282,수성2가동 한일다방
1283,복현1동 캔버스 영진전문대점
1284,관문동 명문커피숍
1285,만촌1동 롤로
1286,상동 단테카페
1287,파동 로우틴커피
1288,읍내동 카페로뎀
1289,노원동 제일다방
1290,파동 카페온
1291,태전2동 사랑옵은
1292,태전1동 스프링캔 대구태전점
1293,범어1동 쁘띠에뜨아르커피&공방
1294,수성3가동 커피는책이랑
1295,침산2동 카페226
1296,산격2동 커피당대구네트웍스
1297,무태조야동 카페리미
1298,황금1동 시공커피
1299,관음동 달리는커피 대구읍내점
1300,범어3동 해머스미스커피 대구수성점
1301,범어2동 덤덤
1302,범어4동 핸즈커피 범어4가점
1303,수성1가동 루머팡 수성점
1304,국우동 슬라임파티
1305,수성4가동 할리스 수성네거리점
1306,황금2동 행복한커피
1307,산격2동 쥬카롱
1308,침산3동 818과일공작실
1309,침산3동 소문난팥빙수&단팥죽
1310,산격1동 썸
1311,관음동 요거트아이스크림의정석 대구칠곡점
1312,황금1동 데우스커피
1313,침산2동 카페플랜
1314,복현2동 주스에그 경북대점
1315,동천동 미유버터
1316,산격2동 제주애
1317,황금1동 행복한커피
1318,태전2동 네오커피숍
1319,상동 하즐커피
1320,산격3동 요거트마마
1321,범어3동 카페루프앤 범어점
1322,산격3동 한뼘
1323,구지면 카페루크미
1324,수성2가동 모리커피 수성시장역점
1325,황금1동 황금점핑&찜질카페
1326,관문동 하루에
1327,황금1동 카페 아틀란
1328,중동 에이아이유미디어
1329,만촌3동 나비다드481-1
1330,만촌3동 더리터 담티역점
1331,침산2동 어펙션
1332,대현동 헤이즈스트릿
1333,수성3가동 카페클레오파트라
1334,범어3동 마시그래이 대구법원점
1335,수성4가동 해시태그
1336,침산2동 매스커피 침산네거리점
1337,산격4동 설빙 대구경북대점
1338,노원동 황실다방
1339,태전2동 더하다커피
1340,범어1동 르씨엘 범어점
1341,산격4동 커피와빵
1342,산격2동 프라이스커피
1343,침산2동 스타벅스 대구칠성DT점
1344,검단동 퍼즈X멜트베이커리
1345,동천동 몬스터커피 칠곡3지구점
1346,구암동 가인커피숍
1347,산격2동 다빈치커피숍
1348,구암동 대우받는카페
1349,산격3동 플랜 대구경북대점
1350,산격4동 드롭탑 경북대북문점
1351,산격4동 타르트에반하다
1352,만촌2동 혼자로512
1353,수성1가동 트루베카라멜리에
1354,침산2동 소담까페
1355,검단동 곰스크
1356,관음동 구름나무
1357,범어3동 카페봄봄 대구법원점
1358,수성1가동 에버유어스
1359,구지면 369떡카페
1360,만촌2동 이영갤러리카페
1361,파동 설빙 대구수성못점
1362,산격3동 어썸브루커피
1363,태전2동 헬로우어게인 대구태전점
1364,수성4가동 DGB카페휴
1365,황금2동 칠드런소사이어티
1366,수성2가동 티앤트래블
1367,관문동 커피쿡 대구사수점
1368,국우동 디저트플러스
1369,산격1동 시청별관북카페
1370,산격1동 이디야커피 대구산격동점
1371,파동 아트플렉스
1372,중동 하바나익스프레스 대동점
1373,두산동 핑퐁커피 두산점
1374,산격4동 팔공티 경북대북문점
1375,구지면 더리터 구지점
1376,산격4동 몰타
1377,두산동 윤선갤러리
1378,범어4동 마실커피 범어로데오점마실9호
1379,산격4동 꽃피랑
1380,범어2동 바게리
1381,노원동 유림다방
1382,산격1동 카페써니
1383,두산동 마가렛루멘
1384,상동 보테가라운지
1385,태전2동 빌리브라운 태전하늘점
1386,산격3동 전세계과일
1387,칠성동 피쉬마운트커피 침산점
1388,동천동 카페봄봄 칠곡점
1389,수성3가동 로얄다방
1390,칠성동 레스트커피룸
1391,복현1동 카네기
1392,파동 아날로그
1393,상동 채플린
1394,태전1동 청춘
1395,수성2가동 2고카페
1396,산격4동 아마스빈 경북대북문점
1397,두산동 카페봄봄 수성못점
1398,읍내동 헤세드
1399,산격2동 발트
1400,황금2동 32커피
1401,산격2동 모쿠 816 대구경북대점
1402,산격1동 빽다방 대구침산점
1403,검단동 샘다방
1404,황금1동 커피&크리에이터스
1405,구암동 위트커피 구암점
1406,침산1동 감프커피
1407,중동 매스커피 황금점
1408,태전2동 멍뭉몽
1409,만촌3동 갤러리앤카페
1410,읍내동 더착한커피 칠곡점
1411,대현동 옐로팩토리
1412,범어4동 카페 훗
1413,침산1동 빌리웍스
1414,복현1동 커피스타
1415,국우동 카페스로인
1416,국우동 씨엘커피
1417,황금2동 설렘카페
1418,태전1동 헬로파이
1419,상동 반야당 작명철학&마샬타로
1420,노원동 신신카페
1421,수성4가동 매머드익스프레스 대구수성
1422,노원동 커피엔토스트
1423,수성4가동 설빙 대구신천점
1424,산격4동 마실커피 경북대점
1425,두산동 뮤즈
1426,대현동 메이플101커피
1427,범어4동 아틀리에빈
1428,복현1동 빽다방 대구복현네거리점
1429,황금1동 에스페소
1430,칠성동 더벤티 침산오페라점
1431,침산1동 핸즈커피 성북교점
1432,관음동 라온
1433,읍내동 고망고
1434,수성3가동 온니두커피
1435,산격1동 어썸주스
1436,만촌1동 웨이크업 제이
1437,만촌3동 홀리졸리
1438,산격3동 내가쉬는다락방
1439,복현1동 블렌즈
1440,산격4동 커피명가 경대북문점
1441,중동 하바나커피
1442,대현동 꿈꾸는다락방
1443,검단동 몬스터커피 이시아폴리스점
1444,만촌1동 웨이비커피
1445,노원동 홍실커피숍
1446,범어4동 솔레이빛나는마카롱
1447,산격1동 요아정 경북대점
1448,수성4가동 이제곱
1449,수성1가동 456카페
1450,산격2동 나우커피 산격동점
1451,만촌2동 플라워코코
1452,만촌1동 라온카페
1453,무태조야동 캔버스연경점
1454,구암동 공감라이브카페
1455,국우동 카페아리엘
1456,침산2동 꿈의대화
1457,구암동 봄날
1458,만촌3동 제리치즈
1459,수성3가동 도그리치
1460,수성3가동 그대에게
1461,산격4동 낭만놀이
1462,침산3동 스타벅스 대구침산DT점
1463,구암동 정스커피
1464,만촌1동 이명재커피
1465,파동 아비아채
1466,만촌1동 낮잔에밤별소
1467,만촌1동 카페베네 대구만촌점
1468,산격1동 읍천리382 대구경북대점
1469,노원동 홈그라운드카페&펍
1470,상동 예가체프앤빙
1471,황금2동 청솔로9 황금점
1472,범어3동 EAT ART
1473,구암동 커피파리스
1474,중동 카페희
1475,구암동 플라낭
1476,관문동 나봄플라워카페
1477,수성4가동 카페위 교육청점
1478,복현1동 가배차 복현점
1479,산격4동 썸카페
1480,범어3동 춘강다방
1481,만촌3동 다푸르타 수성점
1482,태전2동 토토커피숍
1483,산격1동 수다방
1484,산격1동 카페리체
1485,검단동 다락방커피가게
1486,복현2동 쏘반미콩
1487,관음동 모모커피
1488,파동 헬로72번가
1489,관음동 우송다방
1490,관음동 비스킷워크숍
1491,수성3가동 달콤당
1492,대현동 모리
1493,범어4동 코즈범어
1494,동천동 미니미
1495,구암동 꼬모맨션 칠곡점
1496,산격3동 설빙 경북대점
1497,수성4가동 매스커피 대구은행역점
1498,만촌1동 비아토르
1499,파동 바바빈
1500,구지면 노버트
1501,칠성동 더블유콜렉션
1502,구지면 봄봄커피숍 테크노폴리스2호점
1503,두산동 사운즈커피 본점
1504,침산3동 핏어펫
1505,구암동 오아
1506,동천동 몬스터커피 동천점
1507,구지면 이리와
1508,칠성동 레프트뱅크 화인탑점
1509,산격2동 커피를심다
1510,산격1동 미지미카페
1511,침산3동 선한언덕
1512,산격3동 팔공티 경북대북문점
1513,범어4동 헤이트먼데이
1514,동천동 티타임커피 동천점
1515,산격3동 초이크
1516,파동 투썸플레이스 대구수성못점
1517,대현동 커피온리 경북대대현점
1518,수성4가동 카페드크래프트
1519,중동 리즈카페
1520,만촌2동 밀온스
1521,산격3동 헬로어게인 북문점
1522,복현2동 라임커피
1523,산격4동 비밀의화원
1524,두산동 푸댕
1525,범어4동 카페봄봄 범어점
1526,산격1동 아틀리에빈 경북대점
1527,파동 카페파잠리
1528,검단동 둥지찻집
1529,만촌3동 커피몽땅
1530,관문동 수플레르
1531,읍내동 깔자매cafe
1532,산격3동 어바웃스튜디오
1533,두산동 미지로
1534,범어1동 젠틀슬로프
1535,검단동 영진도서관카페
1536,수성1가동 예향카페
1537,복현1동 옐랑옐랑
1538,만촌3동 아마타
1539,무태조야동 더치이야기
1540,복현2동 바라보다커피
1541,대현동 달토끼
1542,침산3동 할리스 대구침산네거리점
1543,수성4가동 보드레
1544,태전1동 달리셔스잇
1545,황금2동 설렘
1546,범어2동 핸썸커피 범어점
1547,구지면 턴커피
1548,상동 프로나운커피
1549,범어2동 텐퍼센트커피 대구범어도서관점
1550,침산1동 카페봄봄 북구청점
1551,산격1동 상남자커피
1552,읍내동 커피에반하다 대구동아아울렛점
1553,범어2동 그로브
1554,관문동 카페봄봄 매천점
1555,관문동 지원애프앤비
1556,태전1동 크로플덕오리아가씨 칠곡점
1557,침산1동 소응접실
1558,수성4가동 뷔프루타 본점
1559,수성1가동 카페콘크리트 수정점
1560,상동 커피청
1561,침산2동 레프트뱅크
1562,범어2동 사랑채 범어점
1563,황금1동 공차 대구황금점
1564,검단동 커피전문점베토벤
1565,중동 닿은
1566,산격1동 낭만놀이
1567,산격2동 롤리데이
1568,칠성동 커피식스 침산점
1569,국우동 블랑시아
1570,중동 쌀로베이킹
1571,국우동 수다헌
1572,복현2동 커피포유
1573,산격4동 카페리체
1574,수성3가동 동서커피숍
1575,수성1가동 제로테이블
1576,칠성동 루아커피
1577,산격2동 수다방
1578,태전1동 설렘을담다
1579,파동 미지로
1580,구지면 청솔로9 구지점
1581,수성1가동 딥딥딥 수성점
1582,침산3동 레스트온선데이
1583,수성4가동 스트릿퍼플커피
1584,복현1동 슬림캠프
1585,태전1동 히즈윌
1586,상동 레프트뱅크
1587,산격1동 요거트월드 경북대점
1588,수성3가동 하이라운지
1589,파동 살롱드순카페
1590,태전1동 더리터 대구태전동점
1591,구지면 엘리시아
1592,복현1동 보케르커피
1593,칠성동 온새미로커피
1594,구지면 보물350
1595,복현2동 텐퍼센트커피 대구복현블랙스톤점
1596,침산1동 수커피숍
1597,범어4동 맘쓰랩
1598,무태조야동 몬스터커피 대구연경점
1599,동천동 카페봄봄 운암역점
1600,노원동 행복
1601,파동 투썸플레이스 파동가창점
1602,칠성동 윌리커피 (멤피스커피로 상호변경)
1603,동천동 카페 꽃이피다 동천점
1604,침산1동 엔제리너스 대구침산점
1605,관문동 혜민커피
1606,범어2동 고타스커피컴퍼니
1607,황금2동 카페캔즈
1608,태전2동 물레다방
1609,만촌2동 카페봄
1610,칠성동 페피토
1611,읍내동 HALO coffee
1612,수성2가동 과일콕 수성점
1613,산격4동 썸
1614,침산2동 컴세이
1615,산격3동 옐랑옐랑
1616,산격2동 올리브카페
1617,구암동 설
1618,황금2동 정인카페라이브
1619,범어3동 포트캔커피 대구수성점(23년 5월 오픈예정)
1620,상동 한일다방
1621,구지면 카페서른날
1622,구암동 달브로
1623,황금1동 카페점보
1624,산격4동 첼로레스카페
1625,중동 룰루블루
1626,태전2동 사이섬
1627,관문동 아일랜드커피숍
1628,상동 커피파리스
1629,대현동 커피특별시 경대남문점
1630,검단동 공대생카페 불로봉무점
1631,범어3동 카페멜리아
1632,황금2동 카페 아틀란
1633,복현1동 블라인드멜론 북문점
1634,산격2동 마시그래이 산격대우점
1635,만촌1동 인디커피집
1636,태전2동 행복한커피
1637,복현1동 쏘반미콩
1638,수성4가동 차그리고공감
1639,대현동 위치스43
1640,무태조야동 커피뜰안
1641,태전1동 카페라이
1642,두산동 빌라데스테
1643,범어3동 카페무아
1644,관문동 카페인중독 대구칠곡점
1645,관음동 빈스크라운커피
1646,수성2가동 티앤트레블
1647,만촌3동 씨엘
1648,무태조야동 카페봄봄 동서변점
1649,만촌2동 코드이스케이프 대구본점
1650,산격3동 매스커피 경북대점
1651,태전1동 메르시일공사
1652,복현2동 카페여문
1653,검단동 푸르트아토
1654,검단동 도로시
1655,관음동 카페봄봄 칠곡 읍내점
1656,범어3동 에쏘라인
1657,침산3동 마시그래이 침산점
1658,읍내동 청우커피
1659,침산2동 카페나난구루
1660,침산3동 커피볶는다락방
1661,관음동 온디맨드
1662,관문동 히즈베이커리카페
1663,수성2가동 도그리치
1664,범어4동 레프트뱅크 범어점
1665,파동 커피명가수성못어너더랩에이엔오더알더블유알에이피
1666,침산2동 뚜뚜마카롱&디저트
1667,대현동 플러스공방&카페
1668,황금1동 이디야커피 대구범어두레점
1669,수성4가동 워니맘의봄봄
1670,대현동 커피음65
1671,수성1가동 대구커피숍
1672,침산1동 더리터 대구침산점
1673,동천동 읍천리382 대구칠곡점
1674,두산동 블루문앤코카페
1675,산격3동 아틀리에빈경북대점
1676,태전1동 카페봄봄 보건대점
1677,상동 스타벅스 대구수성호수R점
1678,노원동 설기로운
1679,황금2동 에이치티 대구황금동점
1680,만촌2동 충의로 3
1681,황금1동 쭈롱베이크샵
1682,침산1동 크럼키
1683,무태조야동 더리터 연경지구점
1684,관음동 두낫헤지테이트
1685,범어4동 포베오
1686,범어4동 제주애
1687,산격4동 내가쉬는다락방
1688,범어2동 카페하늘샘
1689,상동 사루비아
1690,만촌2동 제리치즈
1691,중동 12파운드 중동점
1692,수성2가동 베스트프레즐 대구수성점
1693,범어1동 켑트커피
1694,침산2동 그란디스
1695,수성1가동 로비
1696,복현2동 마시그래이 복현푸르지오점
1697,산격3동 츄러스1500 경대북문점
1698,산격1동 무비커피
1699,동천동 라심
1700,황금1동 쉼플
1701,만촌3동 야든
1702,무태조야동 위트커피 연경점
1703,만촌3동 코드이스케이프 대구본점
1704,구암동 디어라마
1705,태전2동 카페67
1706,검단동 뉴카페
1707,중동 피델리티커피
1708,범어4동 카페버니
1709,중동 로스팅스튜디오799
1710,무태조야동 카페에녹
1711,수성3가동 제이콥아츠
1712,국우동 코지커피
1713,범어1동 엘비씨 범어에일린점
1714,동천동 빽다방 대구칠곡타운점
1715,황금1동 루반972카페
1716,산격1동 아마스빈 대구침산점
1717,산격2동 엑스코카페엠
1718,관음동 카페발견자
1719,범어2동 카페홍시
1720,구지면 트리플에이 대구구지점
1721,수성1가동 영푸드
1722,수성2가동 대림다방
1723,두산동 1997빠리커피&브레드
1724,만촌2동 아드리아
1725,검단동 위치커피 대구복현행복점
1726,검단동 해리스
1727,상동 더달빙&디저트
1728,파동 블루문앤코카페
1729,국우동 스윗베리
1730,읍내동 카페달달 칠곡점
1731,범어4동 로우멜로우
1732,관문동 마시그래이 금호점
1733,중동 예향카페
1734,만촌3동 시즈닝로스터스
1735,침산2동 카페디쁘
1736,침산3동 무인카페 쉼
1737,관음동 스타벅스 대구칠곡읍내DT점
1738,상동 요토피아
1739,복현2동 야노쉬
1740,관문동 더리터 대구사수점
1741,복현1동 도도슬라임 대구본점
1742,범어1동 파스쿠찌 대구라온제나점
1743,무태조야동 보보스
1744,침산3동 댕스미스
1745,범어3동 파스쿠찌 대구법원점
1746,범어2동 헥스디저트랩
1747,구지면 카페솔례단길
1748,무태조야동 까사시끄레따
1749,동천동 고망고
1750,읍내동 제로디스턴스
1751,침산1동 도그플레이스
1752,태전1동 르샤흠
1753,상동 품공방카페
1754,범어3동 라포미 범어점
1755,복현2동 영진도서관카페
1756,칠성동 오터
1757,태전1동 정글몬스터
1758,황금2동 베오메오 황금점
1759,국우동 연서카페
1760,복현1동 다방
1761,복현1동 마셔봐야알겠죠
1762,만촌2동 제일구락부 만촌점
1763,관문동 윤슬다
1764,범어2동 마스터
1765,만촌3동 하삼동커피 대구 담티역점
1766,태전2동 다빛
1767,복현2동 MELTBAKERY
1768,태전2동 아이아이아이커피
1769,검단동 더리터 이시아폴리스점
1770,동천동 텐퍼센트커피 대구칠곡3지구점
1771,태전1동 모비딕
1772,수성3가동 동남다방
1773,산격4동 카페달달 경북대점
1774,범어1동 까페바우
1775,황금2동 PurpleLips
1776,복현2동 블라인드멜론 테크노점
1777,수성2가동 커피는책이랑
1778,산격4동 스타벅스 경북대점
1779,산격4동 소몽
1780,만촌1동 더플래닛 커피로스터즈
1781,복현2동 루머팡 복현점
1782,범어4동 카페담아
1783,대현동 구공카페
1784,구암동 패러슈트
1785,국우동 핸씸커피도남점
1786,대현동 공차 대구신암점
