,카페이름
1301,오퓰런트
1302,투썸플레이스 대구두산동DT점
1303,꿈의대화
1304,파스쿠찌 대구라온제나점
1305,석뮤직
1306,카페 벤치타임
1307,미세스스위츠
1308,한뼘
1309,더유갤러리카페
1310,카페보스
1311,하바나커피
1312,몬드
1313,슬립리스인시애틀 만촌월드메르디앙점
1314,스프링캔 대구태전점
1315,메리포핀스
1316,카페 로즈앤코튼
1317,더소소한커피
1318,파스쿠찌 대구황금점
1319,컴세이
1320,월드 베스트베스틴커피
1321,아까이구쯔
1322,약속다방
1323,개나리다방
1324,자메이카빈
1325,푸르츠볼
1326,루트커피
1327,더하다커피
1328,김스커피
1329,369떡카페
1330,무화커피
1331,마이온룸
1332,쿠마커피로스터
1333,핸썸커피
1334,브리딩
1335,르프로코프
1336,드롭탑 대구3지구점
1337,투데이커피
1338,설렘을담다
1339,프로나온(pronoun)
1340,카펜앤까샤
1341,까망콩
1342,구공카페 대구동서변점
1343,쉼커피
1344,이디야커피 대구신천리버점
1345,히어앤나우
1346,소디스에스프레소바 대구북구점
1347,카페 범어로197
1348,베오메오 황금점
1349,현대커피숖
1350,에스프레소237
1351,더리터 범어점
1352,춘이네커피살롱
1353,케슬스터디9카페
1354,빽다방 대구북구서변점
1355,매스커피 침산네거리점
1356,핏어펫
1357,딥다이브
1358,커피플러스
1359,마사커피 금호사수직영점
1360,이화다방
1361,마그마숲힐링카페 대구태전점
1362,도그플레이스
1363,드롭탑 대구범어점
1364,하바나익스프레스 대동점
1365,봉데세르
1366,음악카페 낡은라디오
1367,멍뭉몽애견카페
1368,몽키바나나
1369,아이아이아이커피
1370,디저트39 대구 침산점
1371,커피온니두
1372,에쎄커피숍
1373,오늘
1374,엔제리너스 아일랜드점
1375,카페여문
1376,더팬 대백프라자점
1377,복현동커피
1378,하얀기억
1379,명문커피숍
1380,워킹커피
1381,쭈롱베이크샵
1382,카페서른날
1383,멜터스커피
1384,투썸플레이스 대구삼성크리에이티브캠퍼스점
1385,카페37.2(CAFE37.2)
1386,홈그라운드카페&펍
1387,씨엘커피
1388,올랑올랑
1389,카페써니
1390,레드커피
1391,공차 범어로데오점
1392,글로벌플라자 카페테리아
1393,더리터 팔달노원점
1394,커피숲
1395,모퉁이일곱번째이야기
1396,카페리미
1397,하삼동커피 대구범어점
1398,공차 대구백화점플라자점
1399,텐퍼센트커피 대구동서변점
1400,일리카페 범어점
1401,앤드슬로우
1402,소스앤니
1403,소문난팥빙수&단팥죽
1404,하바나익스프레스 보건대점
1405,빈포유
1406,뮤즈
1407,카페레임본
1408,옐로팩토리
1409,카페27초
1410,리오카페
1411,그린테라스
1412,DUOMO
1413,빌리브라운 태전하늘점
1414,파노라마 포레스트180
1415,메이플101커피
1416,커피몽땅
1417,달그릇공방
1418,다니상점
1419,커피뜰안
1420,폴인그릭
1421,케이지
1422,마실커피 신천시장점
1423,더커피상회
1424,카페바인
1425,썸카페
1426,커피숍바이송
1427,설빙 대구보건대점
1428,마이엔트메리
1429,미유버터
1430,짹슨커피
1431,엘리시아
1432,블라인드멜론 테크노점
1433,카페 꽃이피다 동천점
1434,메가MGC커피 태전역점
1435,카페플라워 두번째이야기
1436,맘스밀
1437,꽃커피랑
1438,수연커피숍
1439,써니커피
1440,보케르커피 칠성점
1441,카페봄봄 강북프라임점
1442,김진수로스터리카페 범어점
1443,투썸플레이스 대구동북로점
1444,더벤티 대구침산점
1445,스타벅스 경북대점
1446,아틀리에빈
1447,탑리터 칠곡점
1448,카페스로인
1449,미씽파파
1450,미니빈
1451,고망고
1452,안녕봄
1453,제주 제이제이씨 커피 롯데대구점
1454,스마트카페
1455,가가라커피
1456,미소꼬마김밥.노랑커피
1457,커피포유
1458,윈디커피
1459,구공카페
1460,날쌘카페 대구광역시범어점
1461,연서카페
1462,카페오굿
1463,미스터디저트
1464,동서커피숍
1465,아이엠투
1466,단테카페
1467,얼리부띠끄카페
1468,오로라의다락방
1469,할리스 대구수성못점
1470,카페지뉴
1471,더노벰버라운지 대구연경점
1472,하마
1473,파인필
1474,뉴카페
1475,cafe2015
1476,쿠즈코커피대구제일점
1477,카페봄봄 칠곡점
1478,아마노커피
1479,패러슈트
1480,소몽
1481,더리터 도남점
1482,서부다방
1483,북촌더플레이트
1484,피끄
1485,달콤당
1486,왓쿡왓커피 대구이시아점
1487,카페티그레
1488,몽블랑
1489,카네기
1490,하삼동커피 대구 담티역점
1491,그대에게
1492,요토피아
1493,가인커피숍
1494,코즈범어
1495,애하
1496,디어첼시
1497,해리스
1498,커피1번가
1499,힉스커피
1500,노란토끼
1501,혜윰커피
1502,윤슬다
1503,핸즈커피 범어4가점
1504,청솔로9 침산점
1505,케이클래스커피 노원점
1506,감성커피 동대구시장점
1507,카페414
1508,토리무인카페
1509,24H판다
1510,담다카페
1511,커피와빵
1512,디저트플러스
1513,메종드마벨
1514,공차 대구침산점
1515,요거프레소 침산푸르지오점
1516,상남자커피
1517,카페봄봄 이시아폴리스점
1518,이영갤러리카페
1519,공주다육카페
1520,카페두다트 대구수성못점
1521,슬림캠프
1522,나의인생커피
1523,설
1524,첼로벅스
1525,프롬오지
1526,청진담
1527,셀프바리스타 황금점
1528,카페히스토리스탠드
1529,카페226
1530,황금점핑&찜질카페
1531,캔버스 만촌삼정그린코아점
1532,텐퍼센트커피 대구이시아폴리스점
1533,유림커피숍
1534,명품호두cafe
1535,미지로
1536,해피띵스
1537,체리픽
1538,신원아이엔디 반석점
1539,무드데이
1540,핸즈커피 황금점
1541,커피맛을조금아는남자 로스팅허브 피크점
1542,토토커피숍
1543,착한또띠아&커피
1544,스타벅스 대구황금DT
1545,빽다방 대구불로동점
1546,아비아채
1547,카페봄봄 운암역점
1548,마쥬
1549,위치커피 대구복현행복점
1550,올웨이즈베케이션클럽
1551,ROUND COFFEE SQUARE
1552,소담까페
1553,청담
1554,오빠네놀이터 대구칠곡점
1555,멍분의멍
1556,윤영
1557,슬라임앤만들기
1558,앤카페
1559,나우커피 금호지구점
1560,카페모임
1561,듀
1562,슬립리스인시애틀 신천동로점
1563,파스쿠찌 대구법원점
1564,카페관심 롯데캐슬황금점
1565,야든
1566,그라노데커피
1567,제이블리
1568,카페레드베리
1569,빽다방 대구칠성하늘채점
1570,브라운슈가
1571,피쉬마운트커피 침산점
1572,D&B직원카페
1573,오브느 범어점
1574,카페버니
1575,카페03
1576,도너츠윤 대구직영점
1577,카페멜리아
1578,디저트&티
1579,느므
1580,정있어 좋은사람
1581,사이섬
1582,팔공티 대구황금점
1583,설기로운
1584,반디의꿈
1585,스타벅스 대구칠성DT점
1586,정다방
1587,커피유연제
1588,캔버스 영진전문대점
1589,대구과학대학레꼴
1590,커피수
1591,쁘띠에뜨아르커피&공방
1592,미미당
1593,군고구마랑 커피랑
1594,헤이즈스트릿
1595,레제드라마
1596,홍월당
1597,미스터카페
1598,우즈베이커리카페 수성호수점
1599,몬스터커피 두산점
1600,에이블에스주스
1601,크로바커피숍
1602,디저트39 대구 수성못점
1603,읍천리382 대구범어점
1604,더리터 대구침산점
1605,돌고래
1606,딜라이츠타로엔커피
1607,카페일상
1608,윤선갤러리
1609,더플래닛 커피로스터즈
1610,에버유어스
1611,칠드런소사이어티
1612,어쓰커피 경북대점
1613,요거팡
1614,수다헌
1615,이름을모찌었습니다
1616,필로세카페
1617,메가MGC커피 대구황금점
1618,프라이스커피
1619,아일랜드커피숍
1620,덴버
1621,아름드리
1622,김사부홈바리스타
1623,세컨바닐라
1624,카페얼바인
1625,노엘블랑 범어2호점
1626,공부의즐거움
1627,청구다방
1628,스크리머
1629,욜로 만촌본점
1630,천씨씨커피 대구보건대점
1631,도노커피
1632,그린그루브 경북대점
1633,공차 이시아폴리스점
1634,코지커피
1635,카페하늘샘
1636,희연커피
1637,빙스맘
1638,여가투고
1639,마이우디
1640,하이멍뭉
1641,카페조안나 칠곡점
1642,456카페
1643,라라카롱
1644,로즈마리
1645,루머팡 산격대우점
1646,옹글스
1647,시월일일
1648,베스트프레즐 대구칠곡점
1649,행복한커피
1650,마실커피 칠곡점
1651,커피원
1652,제너시스푸드앤카페
1653,제주애
1654,단디
1655,니어하우스
1656,살롱드루루
1657,배달의카페 대구칠곡점
1658,슬로우라이프
1659,매머드익스프레스 대구범어1호점
1660,카페마실
1661,하삼동커피 대구침산점
1662,시청별관북카페
1663,뮤지엄카페
1664,더리터 이시아폴리스점
1665,깔자매cafe
1666,꽃플라워카페
1667,텐퍼센트커피 대구복현블랙스톤점
1668,스타벅스 대구수성동점
1669,다락방커피가게
1670,스탑바이검은구상
1671,로투스
1672,주비 두루향기롭다
1673,이탈리안레드커피
1674,커피앤
1675,주스탐커피
1676,올리졸리꽉꽉이네
1677,청춘다방
1678,옐로우테이프
1679,빌리브라운 칠곡동천점
1680,카페인중독 대구경북대점
1681,반하다
1682,나우커피 산격동점
1683,트리굿커피 영진전문대점
1684,코트니마켓
1685,연암
1686,핸썸커피 도남점
1687,도로시커피 범어점
1688,투썸플레이스 대구동천점
1689,마시그래이 대구법원점
1690,라이브카페바람바람
1691,카페 꽃이피다 수성점
1692,시애틀의 잠못이루는밤에
1693,두낫헤지테이트
1694,더벤티 침산오페라점
1695,한일다방
1696,나른한책방
1697,오소(OSO)
1698,CoffeeNol
1699,카페루팡
1700,TEA&TRAVEL
1701,코리아코나
1702,카페우아한
1703,청솔로9 칠곡동천점
1704,카페포핸즈
1705,오리진커피
1706,커피전문점베토벤
1707,작은씨앗
1708,프레키베이키
1709,아틀리에빈 경북대점
1710,더리터 연경지구점
1711,물레다방
1712,포인트커피(POINTCOFFEE)
1713,더리터 구지점
1714,다빈치커피 동천즐거운집점
1715,둥지찻집
1716,라이브 인365
1717,내가쉬는다락방
1718,달담커피
1719,아델리커피
1720,원파인트리
1721,메가MGC커피 대구침산점
1722,공차 대구보건대점
1723,컴포즈커피 경북대점
1724,카페봄봄 만촌점
1725,청솔로9 황금점
1726,매머드익스프레스 수성구청점
1727,연을담다
1728,공감라이브카페
1729,카페 담
1730,푸댕
1731,모아까페의류
1732,공차 대구황금점
1733,스타지오네
1734,카페위 교육청점
1735,금커피별빙수 경북대점
1736,라임
1737,키아누
1738,무인카페T
1739,카페달달 칠곡점
1740,혜민커피
1741,노바디커피클럽
1742,마냥마냥
1743,오서하
1744,디르페
1745,카페보스 대구두산점
1746,탑리터 연경점
1747,VIP커피
1748,마타보카커피
1749,매스커피 침산점
1750,B움
1751,그로브
1752,이제곱
1753,크럼키
1754,이크림
1755,소소호호
1756,스타벅스 대구복현DT점
1757,커피&티하우스
1758,카페1793
1759,몬스터커피 상동점
1760,오후2시
1761,지니샐디
1762,커피명가 신세계병원점
1763,드림쿡
1764,보케르 침산점
1765,블루샥 대구범어점
1766,그란디스
1767,네오커피숍
1768,커피소소
1769,츄러스1500 경대북문점
1770,커먼
1771,커피파리스
1772,마블리크
1773,커피콩자루
1774,데이세븐
1775,버터석
1776,투투줄라이
1777,커피홀릭
1778,보이고사
1779,준브로 수성못점
1780,커피명가수성못어너더랩에이엔오더알더블유알에이피
1781,라이브카페비바다비
1782,설빙 대구동천점
1783,우유담따
1784,송도다방
1785,카페모이바
1786,요거트마마
1787,블루문앤코카페
1788,정인카페라이브
1789,더진스커피 범어점
1790,카페코지(cafe kosie)
1791,텐퍼센트커피 대구칠곡3지구점
1792,카페앤까사
1793,라온제나
1794,카페코나
1795,탐앤탐스 대구강북점
1796,마망카페 대구점
1797,대웅커피숖
1798,지하철커피숍
1799,도란도란카페
1800,린네베이크
1801,써니빈(Bean)
1802,코르코르커피
1803,낭만놀이
1804,풍년다방
1805,커피명가 프라자점
