,카페이름
1279,크로플덕 오리아가씨 달서구점
1280,코올드커피
1281,요거트가이즈
1282,컴포즈커피 대구도원점
1283,워크업커피
1284,제이제이커피
1285,카페보스
1286,거성커피숍
1287,안전제일구역
1288,카페앙쥬
1289,감성커피 대구신월성점
1290,그루잠
1291,카페보담
1292,힐링숲카페
1293,정담디
1294,보니따카페
1295,몰타
1296,설빙 죽곡점
1297,알리바바 무인로봇카페 대구수성점
1298,더리터 구지점
1299,팜테이블 수성못점
1300,더벤티 계명대점
1301,09264 커피갤러리
1302,BB마켓
1303,더메종
1304,코미짱의디저트가게
1305,나우커피 대구달성옥포점
1306,가창카페 아트도서관
1307,카페다이노소어
1308,우즈베이커리카페 수성호수점
1309,안순금갤러리카페
1310,커피패밀리 파동점
1311,용커피숍
1312,카페 어게인 74
1313,몬딘
1314,누리디저트카페
1315,카페욱수
1316,갤러리향
1317,온 카페
1318,드롭탑 대구이월드점
1319,스타벅스 대구성서IC DT점
1320,가이아카페
1321,체크인치즈
1322,프라이스커피
1323,하바나
1324,카페인중독 대구성서계대점
1325,몬스터커피 테크노폴리스점
1326,포르테커피
1327,아이조아 펫파크 대구점
1328,길다방
1329,호두 베리케이크
1330,카페인중독 대구유가점
1331,과일향
1332,드롭탑 논공휴게소광주방향점
1333,할리스 대구월성CGV점
1334,네이처파크 소나무정원
1335,세라젬웰카페 대구현풍직영점
1336,코지커피샵
1337,커피온니두
1338,커피쿡 대구진천점
1339,퀴르
1340,상띠에
1341,에브리커피 도원점
1342,카페플루마
1343,하이오커피 대구월배점
1344,카페19일
1345,슬립리스인시애틀 월성엘리바덴점
1346,나주커피
1347,이디야커피 대구성서운동장점
1348,카페도레미
1349,커피에반하다 대구상인점
1350,준브로 수성못점
1351,청솔로9 장기점
1352,엠테이블
1353,"마고커피,갤러리"
1354,마리
1355,슈가레이디
1356,천사1004
1357,커피명가 아리아점
1358,쥬스커피
1359,시오케키
1360,탑리터
1361,오후세시
1362,떼데움커피연구소
1363,팔공티 대구상인점
1364,재동커피
1365,태광커피숍
1366,끌리다
1367,후르쯔
1368,도레도레
1369,디저트39 대구 수성못점
1370,닥터커피
1371,금탑다방
1372,테이블동이
1373,카페온
1374,언더스코어
1375,토스트라이크
1376,멜빵커피 성당점
1377,아날로그
1378,꿀리
1379,해성
1380,피넛그레잇
1381,카페청담
1382,도토리창고
1383,펄라이브
1384,엘리시아
1385,늘봄
1386,카페051
1387,드롭탑 대구지산점
1388,달달스푼
1389,솔다방
1390,카페투인
1391,봉명동내커피 대구상인점
1392,카페지오
1393,RIZ
1394,탐앤탐스 현풍휴게소현풍방향점
1395,커피1번가
1396,카페봄봄 세천점
1397,카페수아
1398,리노크
1399,뮤즈
1400,크로플천 앤 카페 상인점
1401,송현다방
1402,컴포즈커피 대구대천점
1403,커피앤쥬스
1404,공차 대구과학관점
1405,산너머그집꿀
1406,메모리인히어
1407,바빈스커피 대구매호점
1408,무인커피공장
1409,발넷이야
1410,카페맥피 죽전점
1411,커피유
1412,에스프레소인뉴욕 용산점
1413,텐퍼센트커피 대구상인점
1414,동진다방
1415,나미상점
1416,나눔카페
1417,천씨씨커피 대구신월성점
1418,넌테이블
1419,르아쇼
1420,비싼커피
1421,커피마마 문양역점
1422,샹그릴라
1423,카페콤마
1424,마린다방
1425,띵크커피 대구상인점
1426,케이커 :리CAKER:LEE
1427,베이킹공방구쁨
1428,바리스타비 이곡점
1429,꽃뜨락
1430,가비당1274
1431,아레나스포츠센터 커피솝
1432,오더블유오 대구점
1433,오 해삐케이크
1434,카페지봉
1435,하삼동커피 대구월성점
1436,죽전그카페
1437,베러먼데이커피 대구매호동서점
1438,엑트
1439,윈지
1440,더벤티 상인점
1441,카페카멜레존
1442,올드인뉴
1443,써니라이브
1444,차우림
1445,디저트39 알파시티점
1446,카페 프롬에스
1447,달다
1448,이디야커피 대구수성알파시티점
1449,메가MGC커피 대구계명대동산병원점
1450,카페100
1451,디어커피
1452,몬스터커피 옥포점
1453,커매진에스프레소
1454,문작가의카페
1455,카페봄봄 신월성점
1456,커피랑도서관 대구시지점
1457,컵스쿠쿠
1458,카페엔
1459,로은
1460,IC카페
1461,카페블레싱
1462,베리베리
1463,카페그린
1464,공간
1465,그란데
1466,스무디킹 대구롯데시네마광장점
1467,리터 킹 직영1호점
1468,수베니르
1469,더벤티 대구세천점
1470,카페온연히
1471,커피신
1472,모니나
1473,화이트펜슬 스터디카페 대구옥포점
1474,공드리다
1475,말카커피
1476,카피707
1477,커피베이 대구범물점
1478,더리터 대구진천역점
1479,모카덴
1480,보니72
1481,아트스페이스이엔
1482,커피묵짜
1483,로스팅시고
1484,달성보애견카페
1485,이디야커피 대구지산녹원점
1486,커피랑도서관 성서이곡점
1487,커피문
1488,달콤한오후
1489,전원카페초가마실
1490,초이스커피숍
1491,카페꽃이피다 화원점
1492,미미다방미미식당
1493,캔버스커피 본리점
1494,바리스타B
1495,카페봄봄 동산병원점
1496,까페페르보이
1497,오퐁드부아 티하우스
1498,엠트리카페
1499,카페브릿지
1500,커피집
1501,나드리커피
1502,스타벅스 수성레이크점
1503,다다18
1504,씨제이프레시웨이
1505,빅밸리
1506,갓샐러드
1507,금곡다방
1508,템푸스커피
1509,뉴욕쟁이디저트 대구성서계대점
1510,달콤커피 대구대곡점
1511,보눔
1512,도란도란카페
1513,다쿠미
1514,코페아커피
1515,콩이네 과일가게
1516,161커피스튜디오 상인점
1517,달의정원
1518,아로마
1519,파이데이아북스
1520,369떡카페
1521,듀엣위드유
1522,트란퀼로
1523,캔버스커피 다사점
1524,공차 계명대점
1525,핑퐁커피 알파시티점
1526,민타로
1527,보경커피숍
1528,커피맘
1529,카페트리빈
1530,코페아커피 이곡점
1531,블루빈
1532,카페아토
1533,테리커피
1534,보타닉
1535,엄마스
1536,카페수련
1537,이디야커피 대구용산점
1538,은리베플라워카페
1539,19티 대구달성점
1540,고바슨
1541,펌프커피
1542,꽃다방
1543,미아모르카페
1544,카페...ㄱ
1545,카페드케냐
1546,카페몽글다
1547,초이스레스카페
1548,이디야커피 대구세천점
1549,슬로우터틀 성서계대점
1550,이디야커피 수성못점
1551,헬리빈커피 진천역점
1552,베이크앤드
1553,아이러브독도
1554,배달의카페 상인점
1555,모네
1556,호작질 지산점
1557,카페두다트 대구수성못점
1558,중앙다방
1559,더로즈
1560,달빛다방
1561,인블라썸
1562,카페봄봄 월촌점
1563,투썸플레이스 대구월곡로점
1564,카페051 대구월배점
1565,스트릿츄러스 대구월성점
1566,오렌지제과점
1567,이디야커피 대구월배점
1568,카페봄봄 성서공단점
1569,이소(ISO)
1570,솔라이트커피(SOLIGHTCOFFEE)
1571,에이치콤마
1572,캐롯
1573,베베르
1574,폰타나커피
1575,갓샐러드 시지점
1576,알파커피
1577,토리커피
1578,핸즈커피 감삼점
1579,콩드립
1580,카페셀렉트
1581,오마이그릭
1582,마시그래이 명곡점
1583,커피 이야기
1584,스탬프커피
1585,마시그래이 성서계대정문점
1586,에이더블유씨
1587,커피데이
1588,메종드마벨
1589,카페1234
1590,위드미
1591,그린그루브아카데미 성서점
1592,메가MGC커피 대구신월성점
1593,빌리웍스
1594,와와카페
1595,엔제리너스 논공휴게소하행점
1596,요아정 대구현풍점
1597,행복한찻집
1598,카페와이
1599,코카브
1600,조은다방
1601,주머니커피숍
1602,캔버스 감삼점
1603,MANY MAKE
1604,타샤커피
1605,복커피숍
1606,크레페원
1607,론데일
1608,오렌지7890라이브카페
1609,웜톤에스프레소바 WARM TONE ESPRESSO BAR
1610,디딤사주카페
1611,박스커피
1612,오유디(OUD)카페
1613,미지로
1614,에그모니나(EGGMONINA)
1615,더리터 월성점
1616,초야월
1617,뚜바비앙 오브점
1618,스카이 라이브
1619,뜨락
1620,더브릿지 15호점
1621,마을카페 콩닥콩닥
1622,작은별
1623,카페23그램
1624,커피가있는공간
1625,컴포즈커피 대구신월성점
1626,이디야커피 대구현풍케이스마트점
1627,커피허브
1628,이삐커피 죽전역점
1629,레전드라이브
1630,감성커피 월배점
1631,카페봄봄 알파시티점
1632,해든커피
1633,위치커피 현풍점
1634,어라운드크림
1635,카페서른날
1636,수정다방
1637,MK프리마켓
1638,빌리브라운 이곡점
1639,환다방
1640,듀오커피
1641,디저트엘
1642,핸즈커피 수성못점
1643,라라커피
1644,비슬휴게실
1645,플랜 상인점
1646,만남다방
1647,커피파비안느
1648,서재를탐하다
1649,몬탁에서 만나
1650,마이웨이라이브7080
1651,컴포즈커피 대구월성중앙점
1652,더리터 시지사월점
1653,잼북카페
1654,플랜 성서계대점
1655,동그라운드
1656,주커피 대구수목원점
1657,마시그래이 용산역점
1658,마시그래이 옥포점
1659,카페체크
1660,낫온리커피어반델리
1661,혜성다방
1662,키보
1663,이디야커피 대구시민운동장점
1664,플로미슈X아제트
1665,구트오피스커피
1666,마사커피 용산점
1667,테스커피
1668,카페빵빵
1669,디저트39 다사대실점
1670,단내음
1671,꼬미당
1672,카페블랙
1673,광성다방
1674,리더스커피
1675,오마모리 진천점
1676,수꽃차 친환경공방카페
1677,할리스 대구수성못점
1678,아틀리에빈 고산점
1679,9000번다방
1680,그여행 용산점
1681,몬스터커피 달서시장점
1682,카페 달달
1683,나우커피 대구감삼점
1684,청솔로9 월배점
1685,다올
1686,매스커피 신매역점
1687,착한커피&그릭요거트
1688,컴포즈커피 신매시장점
1689,바이썬 하이문
1690,스테이1953
1691,요거트월드 시지점
1692,더벤티 대구서재점
1693,카페크림
1694,카페꽃이피다 성서계대점
1695,아라남
1696,드롭인
1697,플러터
1698,크림슨래빗
1699,단아한디저트
1700,커피랑도서관 대구월성점
1701,카페70도씨 본점
1702,애플커피
1703,띠아모커피 대구더열린병원점
1704,다빈치커피 광장롯데시네마점
1705,아파트먼트 대구중앙점
1706,쓰담쓰담
1707,아이방방
1708,오븐정원
1709,포레스트45
1710,마시멜로
1711,카페인중독 대구송현점
1712,카페플랜 시지점
1713,커피스토아
1714,률 cafe
1715,로얄커피숍
1716,스타벅스 대구감삼DT점
1717,파스쿠찌 대구서재점
1718,빈이커피 범물점
1719,핸즈커피 옥포점
1720,플라플라키즈카페
1721,덩치브루어스
1722,카페봄봄 대구용지점
1723,브로커피
1724,커피앤스마일
1725,커피셀러 성당못점
1726,쁘렝땅
1727,라포
1728,배터리커피스탠드
1729,텐퍼센트커피 대구테크노폴리스점
1730,나우커피 대구유가점
1731,마시그래이 월성점
1732,졸리제이
1733,마시그래이 상인점
1734,허니넛
1735,커스텀커피 대구달서점
1736,카페라아
1737,고성다방
1738,메테오라
1739,썸8.90
1740,더맛있는카페
1741,한독커피숍
1742,허카페
1743,청춘다방
1744,두런두런
1745,빈스커피
1746,멜로우옐로우(mellow yellow)
1747,모모베이커리카페
1748,이루다스터디카페
1749,카페꽃이피다 상인점
1750,빅토리아파크
1751,알리바바 대구감삼점
1752,카페예현768
1753,슈미제
1754,애드업
1755,한방동의보감카페BM
1756,대구달서시니어클럽HalmiCafe
1757,반미콩 수성못점
1758,카페봄봄 수목원점
1759,까치다방
1760,대퍼카페
1761,해리스
1762,로스터스빈루
1763,하바나커피
1764,달보드레
1765,시소
1766,노천사랑방
1767,정은레스카페
1768,빽다방 대구진천역점
1769,동네커피
1770,디오디커피
1771,메숲
1772,카페봄봄 두류시장점
1773,읍천리382 신월성점
1774,요이파이브 진천점
1775,투케이커피
1776,모든순간
1777,카페설화
1778,카페봄봄 테크노폴리스점
1779,이리와
1780,스타벅스 대구두산DT
1781,반할커피
1782,커피지베
1783,더벤티 대구수목원점
1784,블랙빈101
1785,정미다실
1786,신원아이엔디
1787,영자클럽 대구범물점
1788,다옴디저트카페
1789,옐로우딥커피
1790,오놀
1791,마이 리틀 차차
1792,킹스빙스
1793,사모아레스카페다방
1794,두번째이야기 커피팩토리
1795,풍요디저트카페
1796,레드파인카페
1797,공차 대구월성점
1798,셈프레카페
1799,엘리먼트비
1800,카페 라쎄느
1801,메가MGC커피 죽전아이위시점
1802,올데이쿠키
1803,카페봄봄 진천점
1804,컴포즈커피 대구죽전아이위시점
1805,프라우송
1806,크림크림크림
1807,카페디디
1808,기분좋은집
1809,어굿
1810,롱블랙
1811,까페 라까데미아Cafe LAccademia
1812,라보라
1813,발리
1814,커피딜라이트
1815,릴스커피
1816,비그릭
1817,아마스빈 계명대점
1818,원이커피
1819,시레나
1820,컴포즈커피 대구사월역점
1821,블루마운틴 감삼점
1822,젤로
1823,카페1003호
1824,짙은
1825,더리터 대구화원점
1826,마실커피 상인점
1827,카페봄봄 다사점
1828,블랙커피
1829,쥬씨 지산범물점
1830,비상구커피 1호점
1831,카페묘묘
1832,덕자네커피
1833,설빙 수성못점
1834,오아
1835,노천사랑방 고산로점
1836,놈놈놈
1837,요거트아이스크림의정석
1838,카페고주
1839,일로아
1840,커피코모리(COFFEE KOMORI)
1841,하이오커피 신월성점
1842,호이차 대구테크노공원점
1843,켄버스
1844,공차 대구이곡점
1845,송죽카페
1846,아틀리에빈 화원점
1847,카페맑음
1848,두쇠르
1849,살롱드순카페
1850,오엘와이
1851,마노커피
1852,커피연구공간
1853,숲사랑카페
1854,구례뜰
1855,카페 꽃이피다 감삼점
1856,홀리데이 마카롱
1857,마듀 용산점
1858,감성커피 대곡점
1859,커피로뎀
1860,마시그래이 알파시티점
1861,봉자마켓
1862,베를린에스프레소바
1863,커피마을 대곡점
1864,커피레드
1865,더드림커피 서남시장점
1866,아그레망
1867,카페소예 옥포점
1868,카페봄봄 범물점
1869,위너스커피 매호점
1870,에그카페24
1871,블레스유커피로스팅
1872,체리디저트
1873,디저트덤덤
1874,커피하우스
1875,더리터 대구상인점
1876,100그루
1877,레프트뱅크 상인점
1878,로스팅아울
1879,캔버스
1880,밀루유떼베
1881,프리울리
1882,로지트
1883,심플카페
1884,트리플에이 대구구지점
1885,공원다방
