,0
감삼동 홀리앤졸리 대구죽전점,https://drive.google.com/uc?id=1oQthXldb-z8Uhh5dT--0FxW5poSoFLIt
죽전동 와드커피 대구죽전역점,https://drive.google.com/uc?id=1msSaeqfTG3VHXU0LBm5VNIRsYgHfiajx
죽전동 티드커피,https://drive.google.com/uc?id=1O2AKe4-O5-s8b_rydUUDY10GJ5dBPv_3
죽전동 더리터 대구감삼점,https://drive.google.com/uc?id=1JqzpV-bFPmHdt9GW7SrOOn9JCoE3WEfx
두류3동 컴포즈커피 대구감삼역점,https://drive.google.com/uc?id=1Uy2Gmqka8lkNyPHo2-gqjEX5QwTInvRy
두류3동 캔버스 감삼점,https://drive.google.com/uc?id=18YpLRF4f7K9OOSibYB6paCoxwkeDAzJW
두류3동 청솔로9 감삼점,https://drive.google.com/uc?id=1VGIPViQqqEEW8gE1c-DD7afNAJYewFBh
내당4동 파스쿠찌 대구칠호광장점,https://drive.google.com/uc?id=1XoR5h9TntzYidM7Ezh3UpFDuGcaODQRZ
내당4동 카페점보 달서점,https://drive.google.com/uc?id=1sjiVHb82UtI_HVhlmaK-y9m3zk9NvWdx
내당4동 엔제리너스 대구광장점,https://drive.google.com/uc?id=19Yl7F_3RkJpFeJ0wfp528JwwGF-bZmkA
두류3동 더리터 두류역점,https://drive.google.com/uc?id=1ODSSegsh5o6E8o_e-Wl-7o7dTgxMZ7Wd
두류3동 스테이어,https://drive.google.com/uc?id=1cVw5NKUSvtEF7lp1b1n752zxyXWTuYsx
내당4동 메가MGC커피 대구두류역점,https://drive.google.com/uc?id=1Lxv9vWGSBQbAHPqU1tV8hU8nZHCLk0ia
두류3동 카페수아,https://drive.google.com/uc?id=17DI87_feBaSy2XrSY07NwAc868UfyPx9
내당1동 델라파체,https://drive.google.com/uc?id=1X64WZvQqxWB-Q-Dqp60TIICPWLwr-A38
내당1동 파스쿠찌 대구두류점,https://drive.google.com/uc?id=1JJnSIiLoruLE02PQGN_cUCvvxDRqtew0
내당1동 카페봄봄 내당점,https://drive.google.com/uc?id=15b_kcvuFqkUTUfj8YeX07pMulNJh7LAo
내당1동 덕자네커피,https://drive.google.com/uc?id=1u5g1zmajMpF-QXPoqJYUWa5JpiEyMgh8
내당1동 두번째이야기,https://drive.google.com/uc?id=1OCOKY3FFdKU80qY3PnivsutW9m0FZ3Et
내당1동 드롭탑 대구웨딩비엔나점,https://drive.google.com/uc?id=12yh6kteX6DKJhuEQZHiPDbdIZlMA5eJa
두류1동 엄마스,https://drive.google.com/uc?id=1u4PxY_L5_5FLmqCqqAyTYGSOlpSv-Hpi
내당2동 카페리즈,https://drive.google.com/uc?id=1ywpQeiCDzyxEIZrAD4kWIKTF4tARjgLL
신당동 이디야 대구호산동점,https://drive.google.com/uc?id=1E4oGT8NMSTjCXsqNp7SrXu-34bh_mA1e
신당동 덩치브루어스,https://drive.google.com/uc?id=1aNMmLQ7CG474hwkBj6_3kioDWoptWMMd
신당동 1LL Maestro,https://drive.google.com/uc?id=10Qjiik-Rb_APLhvvgw1Gt60xWcqUDBOI
이곡1동 파스쿠찌 대구성서이곡점,https://drive.google.com/uc?id=1DU3_KxdJykiQJRpnjfXeoM_u4_MPzhrH
이곡1동 몬스터커피 이곡점,https://drive.google.com/uc?id=1hdtmJj3R98g_J0KasWqIYLDUOdkw5rqt
이곡1동 읍천리382 대구성서점,https://drive.google.com/uc?id=1QF7wkMgvBrZfAZt3rWTiTEsC7cjSfpSw
이곡1동 밥스딜라잇 성서점,https://drive.google.com/uc?id=1tulu_TWQi_ooJkafBGbxmkGbR0_hpS1g
용산1동 커피지상주의,https://drive.google.com/uc?id=1qKE0aQSshXq3AXYijpHF8Gx57i-iWDtB
용산2동 카페더케냐,https://drive.google.com/uc?id=1sWOE2wQHBoAsSDGE4N7aXaLc1vqPlDct
이곡1동 더메종,https://drive.google.com/uc?id=1Cp-txIdIO-3yHHFvw-vlygmMYPWIc3At
용산1동 마시찌롱,https://drive.google.com/uc?id=15dAlPNHpPYzjHH5sclhACPs5LDPwODn-
용산2동 그여행 용산점,https://drive.google.com/uc?id=1wbEUA4WU0lurBkobJHM0b6hyspG8PFgI
용산1동 카페보담,https://drive.google.com/uc?id=18HBR7ThpVGjzObmISebQUltgkFK-ONli
용산1동 크로플각,https://drive.google.com/uc?id=1lkMK_0LgW4bMDmaHfZ6bZRTJQJhZxOY6
용산1동 모리(Mori),https://drive.google.com/uc?id=1u-Hj2fccYWPp6bcGOoXqaJZioS9D0zC8
장기동 베리베리,https://drive.google.com/uc?id=1T5LciXagfnjSnfbmrdHHMxp6GrVfBUZy
죽전동 브로커피,https://drive.google.com/uc?id=1tm38TFLgc4rCeU4g32x4Z--zN8GXIAV6
내당4동 빽다방 대구두류점,https://drive.google.com/uc?id=18cwExMJhJKNQTKGB3zNQZUEunqAPcdqo
내당4동 투썸플레이스 대구7호광장점,https://drive.google.com/uc?id=1kNstNXAETewtPTgFhsS2tMx11VIokPB4
내당1동 만타식스,https://drive.google.com/uc?id=1QvlE_ho_KC6rcDHZjwXvVMSVyJKi2Vlw
유천동 영커피 대구유천점,https://drive.google.com/uc?id=1z0RtOG8weKKVOaSmKhWBDtfywxhibLda
신당동 카페휘게,https://drive.google.com/uc?id=1KJnD7Vp1R6LoH8eFHfHEcwZrfPURTbHv
신당동 대흥커피,https://drive.google.com/uc?id=1CLOL0ktMbzwEfJPvsFE3PcD3RFiReer4
감삼동 카페리포레,https://drive.google.com/uc?id=1SPvLExvDjKZyBdFiNUW23bxsLmfMzEZL
감삼동 빌리브라운 대구감삼점,https://drive.google.com/uc?id=1rxGaksSq6qxyC1wagHPav_8G_0KSL91_
감삼동 구공카페 감삼점,https://drive.google.com/uc?id=1ci5sowj26fMC3ua3OBVdTjC3TjNRRrRu
두류3동 카페 꽃이피다 감삼점,https://drive.google.com/uc?id=1-5Wthx3yB5LS2bTusynIM7BTJB854HmY
성당동 카페봄봄 본리점,https://drive.google.com/uc?id=1wPSXyGwaCUimHD9f8EkdnYbjmE3a5X6q
본리동 마시멜로,https://drive.google.com/uc?id=1dhZgnbk9_mUtUSuCK1I43NmlBynxtwQY
성당동 더리터 달서시장점,https://drive.google.com/uc?id=1k6kvnhJAXcUsMfQXBvr9d3OopY18CJKL
두류3동 위치커피 대구두류점,https://drive.google.com/uc?id=10qLThTfk2-L6HppvtLcto2XdQQ9zF1-d
두류3동 레프트뱅크,https://drive.google.com/uc?id=17KoaClYWKlUk4jxKJEVdY_WqsKxxYI4k
두류3동 일하,https://drive.google.com/uc?id=1rExr4972K6zzuOeV6sUSnuDz7v2HvYdx
죽전동 알리바바 대구감삼점,https://drive.google.com/uc?id=1WzMbWeM3Hud7RKe4bPODUSH94_QXdP8a
본리동 몬스터커피 죽전역점,https://drive.google.com/uc?id=1Ev3C6JdR_s_SqLvVRarRM1ThRlUipOZb
성당동 오유디(OUD)카페,https://drive.google.com/uc?id=1EddFrDABNAaNTMC5_I7UJxoBPgb0yFJl
성당동 하루카페,https://drive.google.com/uc?id=1hNjPzBEaByz60v_f0aT5SZ8H0j0auCqw
대명11동 카페그윽,https://drive.google.com/uc?id=17vA3tly5DSsY2mZKH8FZYuswZADSl5gS
두류2동 스무디킹 대구이월드점,https://drive.google.com/uc?id=1xszLzgV62FLTWVdG9WK_YuST5_ZZno3j
내당1동 투썸플레이스 두류공원점,https://drive.google.com/uc?id=1doizF5f9d_p0A3GzDSuQAj4NkLQE4Gx6
두류1동 카페오늘은여기,https://drive.google.com/uc?id=1g3tR8sTksBoWcfaGy0W3LOzKbf_L41_M
두류1동 스와레,https://drive.google.com/uc?id=1ABRaoFres_qibM6vd5FCFiGhLufE3D_8
두류2동 코어샌드 커피,https://drive.google.com/uc?id=1cHntgebQpSJSCOLcQ5_fOyLcudPBjhwa
상인3동 땡스투유,https://drive.google.com/uc?id=1Khax3vbR0BJu_KwYybCCXuSpU8mSQkXp
상인3동 몬스터커피 도원점,https://drive.google.com/uc?id=1zkIQFRzaTNOshAEdt0_aIas4Ez6qDomC
상인3동 카페비올레타,https://drive.google.com/uc?id=1N9Mm0yo0HAVaoVqxDEnfj2GIumMfLQbT
상인3동 카페23그램,https://drive.google.com/uc?id=17NQEsCFSxU3W7RbfT5Wm4_TLjZSm8uI3
상인3동 베를린에스프레소바,https://drive.google.com/uc?id=1rgbsS0xXY3ZRX8E9yUqXzMo3tF7GcPx8
상인3동 휩스,https://drive.google.com/uc?id=1OENRnGkYsHUAAzXbPFFhNOY_oRcVLV2i
상인3동 호두 베리케이크,https://drive.google.com/uc?id=18sABlWzggTJ1G4O9d1RR3PpfeCpKomOi
유천동 청솔로9 화원점,https://drive.google.com/uc?id=1zSontJWHHipCIsda3n9YMRKcGx1Earc9
진천동 카페브릿지,https://drive.google.com/uc?id=1pbYUs2cltJ8aBjkjTjK7lk1r4J6KnLaE
유천동 카페또보아,https://drive.google.com/uc?id=1OX_euIUPpWTWAw14Bncavb32QfuC1bEG
진천동 로지트,https://drive.google.com/uc?id=1j-V_3gXz6ImVDi0MaCAwELcm-TKQHQyD
유천동 달콤현주씨,https://drive.google.com/uc?id=11AOwWA7p25acYPweyrGRSNxp3xcHgloZ
상인1동 오마이그릭,https://drive.google.com/uc?id=1e8A8_ak3uotZkb-esLx8HsdsHwcrB9Ki
월성1동 천씨씨커피 대구신월성점,https://drive.google.com/uc?id=1fo9hZB7UxYXpPLSk77ETVgsAA39V1FNM
월성1동 코타커피 월성점,https://drive.google.com/uc?id=1mMkFrx9d-vZmlYa6y3BK4nEFoxxHZf2s
월성1동 컵넛 월성점,https://drive.google.com/uc?id=1ChwWeB6NEgm684_1rWIKV2lreMmwwayY
월성2동 투썸플레이스 대구월성점,https://drive.google.com/uc?id=1zDBID_wLixb5RJGNFYXJCnVcDuoorBYj
월성1동 카페봄봄 신월성점,https://drive.google.com/uc?id=1IDuV6ob4wXvSo2oG1ksXdsfIj7zinAJG
상인2동 모모커피,https://drive.google.com/uc?id=1eJe4rXUWLzu89Ecn-co-4LdrDroyZsUt
진천동 오더블유오 대구점,https://drive.google.com/uc?id=11ppLW-Q0HghyibUrem41Mbq0Fm_ZsDJp
상인2동 모투이(Motui),https://drive.google.com/uc?id=1tkDkwK1QsodyVHMcQM8eD1USeYv5lCYC
상인3동 엠트리카페,https://drive.google.com/uc?id=1rvxM0vBGiQVdkYtQE3cTKB8GV9mah07e
상인1동 천사카페,https://drive.google.com/uc?id=1YTo-3M6ES0C800DKkECDhrveW29vELI5
상인1동 161커피스튜디오 상인점,https://drive.google.com/uc?id=1qAzPuw5AfzXUCU9iK6fpOfHaZG1dISXq
상인3동 마시그래이 상인점,https://drive.google.com/uc?id=1ht5nCBoGXttUQL_4oRQE31n4w00nE2wE
상인1동 캐롯,https://drive.google.com/uc?id=1pKhIQVMnvJLtl2aYNXPWVK5wxyF0gKVr
상인1동 더리터 대구상인점,https://drive.google.com/uc?id=18FPngSz4EfvW5p1i3Uv7T5z-KAfltjsk
상인1동 아마스빈 대구상인점,https://drive.google.com/uc?id=1hUja8osvKQaI5Yc6uO_EJjex0dbF25rK
상인1동 더벤티 상인점,https://drive.google.com/uc?id=1_z3Btd0A9G_eSSt_YXMir1cDi9tdfylI
상인1동 텐퍼센트커피 대구상인점,https://drive.google.com/uc?id=1ACWJQBgNXT_Rm1WnvbRCMl6Aa5wKmGOo
진천동 스캠프커피,https://drive.google.com/uc?id=11fONcTIeOS0Ij5RWq29VybOrGMMOiEeq
상인2동 아는카페,https://drive.google.com/uc?id=11L_3nSqBhhTIWJgU-Vcau26TY4ytDRSu
상인2동 비티케,https://drive.google.com/uc?id=1hsk7IPSEBaWl0U6GfQVktxNWw2WkHpo_
유천동 투썸플레이스 대구수목원점,https://drive.google.com/uc?id=1jPa7TZO50ewbZ3dYNAprNJ9Gbaz66AEf
유천동 카페70도씨 본점,https://drive.google.com/uc?id=1y2uroRFTVuPwXr6JUsnvHNPiDLj9Pgcx
상인3동 카페봄봄 대구도원점,https://drive.google.com/uc?id=1r1q4yEpAAhzRw6zf0L-0_ZE_8lOn5aGg
유천동 썸,https://drive.google.com/uc?id=1M3EGhXVXqft4Wi1yAUuOqvVIgIlug6UK
진천동 잭스커피,https://drive.google.com/uc?id=1rKh1pwlb8N9Xr16lIgxNz0DvvrW8U_MC
상인3동 커피라네,https://drive.google.com/uc?id=122RYj4gQP-cYuTxRmz2pspv-vWQK_B3L
상인3동 레프트뱅크 상인점,https://drive.google.com/uc?id=1LtGghbKoGbxDCtv1elY0gjsnaXt363u4
상인2동 요거트월드 상인점,https://drive.google.com/uc?id=1WnPtkvKzrsvYymEIJ9hYewa5KnfJ6Iwq
상인1동 획,https://drive.google.com/uc?id=1EDZzS7aveoojDRnylJUqCYOvLeG5Ka1R
진천동 크레페원,https://drive.google.com/uc?id=1zra7Xyx4rO3N-_mtRKhoveAN4hZ00w8s
용산2동 쏘울메이트,https://drive.google.com/uc?id=1HOCSkfRzqTt9JqGFshHlAevHfdOKnLNZ
이곡2동 플랜 성서계대점,https://drive.google.com/uc?id=1wDQitdgSSUR7rl3OQN8w6tn705dXdTuP
이곡2동 카페드케냐,https://drive.google.com/uc?id=1zyEXF3cOSspcRmSAw7ukCngSyRxai-LJ
신당동 한량가비점,https://drive.google.com/uc?id=1M3ZrVz9NVMjTSNwF8nXAkqk3NCma8Etc
이곡2동 래리커피,https://drive.google.com/uc?id=14VzFaENBdAwfmZwJ-vyNLrwqUeUstxQg
이곡2동 레프트뱅크,https://drive.google.com/uc?id=16cArRSf6wrp38Reup7D1xDbUe1_yvqJi
이곡2동 슬로우터틀 성서계대점,https://drive.google.com/uc?id=1SAqwnXP6OvfPdmXFQdIfLVxmYMpd4I13
신당동 멜로우옐로우(mellow yellow),https://drive.google.com/uc?id=1zP0T8ndmO0iNtSl0R1klZfMTLScx9U3Q
신당동 카피707,https://drive.google.com/uc?id=1zcmvgtrSB_z-dTrQwA6J1hdhpC-TWGaA
신당동 카페꽃이피다 성서계대점,https://drive.google.com/uc?id=19hlNEdsr25x5drZj2bzIWygUEMH9hcn-
이곡2동 요미학,https://drive.google.com/uc?id=1Flr66-lDkLIRQiboGy5n1YqrTvt91Afq
이곡2동 공차 계명대점,https://drive.google.com/uc?id=16ZByoC2eRXhWPN8Yfr3wu5TGC0FzQolv
신당동 빽다방 대구계명대점,https://drive.google.com/uc?id=1w3HDuO3fQj4Sx4nQtJNYtS8QnA6W1FSJ
신당동 아마스빈 계명대점,https://drive.google.com/uc?id=1ucpOWvt1Tu7HRKiN-AUldoEw3fu3yI7T
신당동 스테인드글라스,https://drive.google.com/uc?id=1TwVLSWhEb1jElOfRFsLdlDj4Gy0gmFpg
이곡1동 가배바투,https://drive.google.com/uc?id=17MDbXWd2ncOzpAUH9CHzXUdl8JGdhaXa
이곡2동 카페70도씨 이곡점,https://drive.google.com/uc?id=1W8g2Sysx7n1fOsB2H6qaEznhL-ZIi3Q0
용산2동 하삼동커피 대구이곡점,https://drive.google.com/uc?id=19O0cPXJJJPqR9dAqoWCJr9Ejbg73MXzT
이곡2동 키보,https://drive.google.com/uc?id=1wNcYiAyLjazzqsiNsfub_JAiwwIh44ch
이곡2동 루체,https://drive.google.com/uc?id=11e4B1NY3H6sotaLOAAxCVJzGNtUZM1G0
용산2동 힐링숲카페,https://drive.google.com/uc?id=1ZWt8TkMp6YCLSYZq9f3R1bN88Mt5r3Ey
이곡1동 마을카페 콩닥콩닥,https://drive.google.com/uc?id=1JCdVBSCZN9HzzxXOLN0IlNJceCPLbzqc
대명4동 송우카페,https://drive.google.com/uc?id=1faZ9Rs6GMh-MPduWjT2FyWzjvLDfQciM
대명4동 그린페이스카페,https://drive.google.com/uc?id=1EV4McE-d7Dwd3kzRDYDSSvf8AZYogh00
신당동 이디야커피 대구성서호림점,https://drive.google.com/uc?id=1ikobscSZkr8To18TNEPivi4meEWyTTRb
신당동 하삼동커피 대구호산점,https://drive.google.com/uc?id=1BPpLpQ8xoM_RvBS2DpyTh8hy4FZihfrX
신당동 몬스터커피 호림점,https://drive.google.com/uc?id=1MGtfoC_aQ2DD7MaVcyXc2hjdKwZUOngW
신당동 탐앤탐스 대구호산점,https://drive.google.com/uc?id=1KAGboNpf1qw2XR7z4fGmhnV9E00uQHu3
화원읍 에이딘치,https://drive.google.com/uc?id=1P3uazYdmErE5VtH_XN2XFn6WtdxVEwmH
신당동 132에비뉴,https://drive.google.com/uc?id=1_Ey3NCVbI6eAZrSIyGzLcPG_vb8yEG0N
이곡2동 다옴디저트카페,https://drive.google.com/uc?id=1s03dgNXRvkoBCQTIy-4FI-mR5ysCwl-M
장기동 내일카페,https://drive.google.com/uc?id=1RtxmUmm_de8kNbYzJ1EkDhgJ938dOMQB
이곡1동 마시그래이 이곡점,https://drive.google.com/uc?id=1ksjwOnBsgbcO5tEZEuFOBnQX2g1np9M0
이곡1동 배달의카페 성서점,https://drive.google.com/uc?id=1CLJ80sg4jeMsa-MROjmgGFK8iMFaAsNm
이곡1동 더플롯커피 성서점,https://drive.google.com/uc?id=1TRFg1MwKtvOix7vVGlvcjRP-VbG6OXCE
이곡1동 르쁘띠팔레드 고바슨 성서점,https://drive.google.com/uc?id=1SVwauHl2tP5zaoiAfCVqphIY0ATQrzV-
이곡1동 투썸플레이스 대구이곡점,https://drive.google.com/uc?id=14Eh-LB0pE1i3uaQJaKxwsCCTDmC80pxq
이곡1동 그린그루브아카데미 성서점,https://drive.google.com/uc?id=1U0t-iovCzQm9mKWjkLffnB9HIldI4g16
이곡2동 빽다방 대구성서롯데점,https://drive.google.com/uc?id=1mjVSwHuZsdv8WXzh4gbn1wpqvOx4BaC0
이곡1동 더리터 성서점,https://drive.google.com/uc?id=1h3VzFYKFsrSzmkdUAtGb_jbfkZL0WmTC
이곡1동 할리스 대구성서점,https://drive.google.com/uc?id=1W1yjc-_HyxLS89ilXvIkLLYLHuR5a6b2
이곡1동 커피랑도서관 성서이곡점,https://drive.google.com/uc?id=1fDP7hYqZnYFH8WzuWMzmpzdHontnYsAt
이곡1동 빌리브라운 이곡점,https://drive.google.com/uc?id=1YGYwx2QgJgMWnsqsSd3ASZ31phXtxpA5
이곡2동 메가MGC커피 대구성서점,https://drive.google.com/uc?id=17ip0hO8YFxuAQUY7XjLrpsLUa4iyenDR
이곡2동 아마스빈 대구이곡점,https://drive.google.com/uc?id=1seK6VfSclkyGAd1_DDaFy5tZjHin0BKr
송현2동 로브카페,https://drive.google.com/uc?id=1evoH088FFY1j_Wh2NroaXTnyNzgvUTvD
송현2동 카페조오,https://drive.google.com/uc?id=1OPMLH0kkYRe0srk3mZxG4TfS4ZMTdRKr
상인1동 매머드익스프레스 대구상인점,https://drive.google.com/uc?id=1R-fkzU-tVwzwBV6_X_WqQtXmsK6TKtL9
상인1동 카페봄봄 월촌점,https://drive.google.com/uc?id=1XbfxTV_a6LX2ymcuhe0tA7kkgUaAEf8q
상인3동 에이비오보,https://drive.google.com/uc?id=1wItlqnAV2ASBNvQWavYJM3b4C2CqGro7
상인1동 칠분의이커피,https://drive.google.com/uc?id=1XuC4jZyMWXLAw-eeF_b3sXgdFXWVcCLd
송현1동 카페77,https://drive.google.com/uc?id=1AWEP6Wc19nHJPcZ8MnwitzKai5x89OhI
송현1동 스테이1953,https://drive.google.com/uc?id=1m2ZI1pMvrbAHHrWx6tVIwFArpqnIFwUb
송현1동 오후세시,https://drive.google.com/uc?id=11V19FPMwECWgYzcNbC9-pkH--BIz-vnx
상인3동 나인엣지,https://drive.google.com/uc?id=1aOImbm-Yr7KVMKoDLZExmAyEfOpwFTcl
두류3동 졸음쉼터카페,https://drive.google.com/uc?id=1M547C-pAdur3qqRxeJei8h3N5sUjCFPw
두류3동 헤드스페이스커피,https://drive.google.com/uc?id=11MPHz9Jknp97IbjKSB6Mh5Rei26RSqRY
두류2동 카페오헤이,https://drive.google.com/uc?id=18NkYEmuzJ4CP0wVpKSPsm2Y2fJYnlPLC
성당동 체리디저트,https://drive.google.com/uc?id=1FZ6qYwRyIP4xsnHKvJfQk9JVQWXzFAcB
성당동 달달구리,https://drive.google.com/uc?id=1gpY2pFdlG1RUM0WSO56Rj4-cJcxzM0Ts
두류3동 카페코소보,https://drive.google.com/uc?id=1sjQaCBjcR6yzglEt4Beus7g-6hdUXnpS
두류3동 마실커피 광장코아점,https://drive.google.com/uc?id=11d0nQ2l_27gOvIxXLjbATLF98Yp9SY9c
내당4동 블라인드멜론 졸리루어점,https://drive.google.com/uc?id=1qSYCPN6_QzcDv40I3ADd3BUQkkfHOsn6
내당4동 카페몰리스,https://drive.google.com/uc?id=1WlJLPU2i_IUWTR8_Juk9S0bjqync1oyv
내당4동 브릭스,https://drive.google.com/uc?id=12eBMsFGhis6tm2BmfPNMjHE-t5dKJq-_
두류3동 허니넛,https://drive.google.com/uc?id=1XRpSb7-ucIpvaoYfOCrXqHcFGxjhI78x
두류1동 스탬프커피,https://drive.google.com/uc?id=1j1evdNJ5aCIRhTbM8gu-thWD6tro9qdS
두류2동 MANY MAKE,https://drive.google.com/uc?id=1gf5FGYazRWlPufnxmm6rbxANR1c4sDlt
두류2동 윤스,https://drive.google.com/uc?id=1R_FjYPyuiULpYoD1ntig92nTeoDDJ4B5
내당1동 비나이다,https://drive.google.com/uc?id=1zzHdpHcUWpcuT5gI6IpxPUATMSE-ojwJ
내당2동 설렘카페,https://drive.google.com/uc?id=1spoePux06TGoamCk-WOzScvREbvQdH3Z
본리동 레오나렌,https://drive.google.com/uc?id=1EBK-QcEBA9MhX1WrWxblPxdXdB6MGz3E
본리동 메가MGC커피 죽전아이위시점,https://drive.google.com/uc?id=1nPobe8xzUh7kAQ9BA8xqn3iPqrNFLJP2
감삼동 컴포즈커피 대구죽전아이위시점,https://drive.google.com/uc?id=1OZlgxbH7kH4vHpg0T0i-G-easQJOwo_M
감삼동 청솔로9 장기점,https://drive.google.com/uc?id=1QVaAVf1eV83ZT34GeNgsUFhpcNvEsAAp
장기동 공차 대구본리점,https://drive.google.com/uc?id=193vhXwp9IrPbH2tgH9krx1pAlCKkU6O7
송현2동 복cafe,https://drive.google.com/uc?id=1RxXajUjJPD4qhRjUfSJ-KHnE_1QeLucq
장기동 웨이비,https://drive.google.com/uc?id=1aIUpb5koMKeNt-nQuXKsvdZE-gQ7ETtI
장기동 핸즈커피 감삼점,https://drive.google.com/uc?id=1Up59kgxZvsrmaHqLTEDco8UIE8iZXjtD
감삼동 텐퍼센트커피 대구죽전역점,https://drive.google.com/uc?id=1Mxk0nWAspDDNBULrgRe6CncS3KtZE-oU
감삼동 코셔,https://drive.google.com/uc?id=18Fng4aJPyNo-DfiPHEF25CDd6OtH-_ms
장기동 커피명가 아리아점,https://drive.google.com/uc?id=17uL9P_PIoys5jsu8cIX_8T-8ljXYrZRF
감삼동 루츠루츠,https://drive.google.com/uc?id=1m7w1r9UYc8H_OXQGozRcENjJXe2wNpvj
감삼동 이디야커피 대구죽전역점,https://drive.google.com/uc?id=1dEcL3QuZ3oxczfEYJNUQ8kAV4ZTVGl0i
감삼동 이삐커피 죽전역점,https://drive.google.com/uc?id=1abxoR1i5fvyTkDILCwVWbdLI1B7YeVFE
죽전동 동향커피,https://drive.google.com/uc?id=1t78Vikb2vsOHvDGXUuC_FqifRufnvXYZ
죽전동 카페체크,https://drive.google.com/uc?id=178p21y_oxcIkzbuSeKnmQnGX8pbc6UM1
본리동 그릿 죽전점,https://drive.google.com/uc?id=1rlNlsDyfv9EBfO5nMJKoE4s1NOBJfUfX
본리동 제이스베이커리,https://drive.google.com/uc?id=1zQ3URR-1EmeUdX23Fqxv64a-oZpboQaO
본리동 르아쇼,https://drive.google.com/uc?id=1OGGc2kaWEGW4GuIHm2akve4kxCQc-SN4
감삼동 캔버스 죽전점,https://drive.google.com/uc?id=15non4bA8V8gw5MIy_j49y0eUUe1UIUaw
본리동 반할커피,https://drive.google.com/uc?id=1yd7GNVnMqbI1QPJSQcTHn7qI2zfyjEh0
본리동 단단호박,https://drive.google.com/uc?id=1XBZ9DBBADd9g89rdID9J9ydarX5TNIj5
용산1동 모네,https://drive.google.com/uc?id=1KbLneR5dKgnf6xije_2dWXaXNZGlbwL2
용산1동 뚜바비앙 오브점,https://drive.google.com/uc?id=1eSCbPwkBReOI6IiuczRW4cAIT3kPxlmk
죽전동 죽전그카페,https://drive.google.com/uc?id=1PC2HYJcIFYPz84K_Sav4NJnktuK8D0CJ
용산1동 에그모니나(EGGMONINA),https://drive.google.com/uc?id=1B0yIXIt6U8IZElO1W2ijpU_rg3UlOz6_
용산2동 달콩카페,https://drive.google.com/uc?id=1XSgzOo0NepwPS5hOAdLt4OGwjGYP2oc6
용산2동 디저트덤덤,https://drive.google.com/uc?id=1PDVG9vylXcq2eHhSPBW7zwm_IQApREtL
용산1동 화스플라워앤티,https://drive.google.com/uc?id=1svsWNOxI8UlM7PdY3HJTm3TUxe15fihY
용산1동 샌드선샤인 죽전점,https://drive.google.com/uc?id=1uL_73MX7xni_4YE3fGLpO-qpD5rITal_
죽전동 오놀,https://drive.google.com/uc?id=1jZ_Gta7vmTbeaA1xo9eH6Sb35TzEqGhw
용산1동 생각나는커피,https://drive.google.com/uc?id=1BvRYmYiRnRmP7sEXbDad6p9K82QYU5ZY
용산2동 훈카롱,https://drive.google.com/uc?id=1Y7_PruM3MLCHJy0CbKAhUmAOQUuW6oDw
용산2동 하삼동커피 대구용산점,https://drive.google.com/uc?id=1BKrP6ekYfHiavPTiLmAgG6lsTk5VpBb2
본리동 해성,https://drive.google.com/uc?id=1q4uPuX9lrGbaClgo_cuouo8X0rYKVm-W
용산2동 파스쿠찌 대구용산점,https://drive.google.com/uc?id=1nNFZSzbpnelbQY9_qSQrQ4khZC6NWTOT
용산1동 카페캔버스 상리공원점,https://drive.google.com/uc?id=15_x-Gkvm4UVICv8z5cj1kUnm261Fs2qe
장기동 카페따숲,https://drive.google.com/uc?id=1WP90PXC3Kup9_--GEa0NrAzeW0Hj-P8d
장기동 단내음,https://drive.google.com/uc?id=1E80Zac1Y0zCJbUK7vfqe5REndNzcl36R
용산1동 멜로우,https://drive.google.com/uc?id=1DuJCJ25OXcwSJcdGgdyyMd_KpPqkf5fG
장기동 두번째산책,https://drive.google.com/uc?id=12o_p7K3qQJrh-ZAe83TzdrYJgzU56PkC
장기동 경이로운커피 대구점,https://drive.google.com/uc?id=1J9DXWDVxiH9KUq7RYX98ON0aZg-OR2QG
용산2동 비하겐커피,https://drive.google.com/uc?id=1oZQmrjZqEYFqOtJXpmAf3ojMWSYuQL_y
용산2동 더벤티 대구용산점,https://drive.google.com/uc?id=1nhpSKPPXyYybVmXp5cJ5avJ4cysPfKtY
용산2동 다빈치커피 용산꿈의대화점,https://drive.google.com/uc?id=1DpgIhnNu7E7cPDsOdtJqCz7OZTpWhADj
감삼동 블레스유,https://drive.google.com/uc?id=1kSK5jbCxJre-ZnaqkFn9XFxtgGIbkz6F
용산2동 달콤블리,https://drive.google.com/uc?id=12E8JIK7wPOW82-H1VsKmqf5YW7LVSbVS
용산2동 빽다방 대구용산점,https://drive.google.com/uc?id=1cO8yJDgPshd6f-axTCNbl3KWJ-SdgUq3
용산1동 카페캔버스 용산점,https://drive.google.com/uc?id=10xcuFY-DdfGwc8zwMYlbE7XXZgLBMqZG
상인3동 달콤한오후,https://drive.google.com/uc?id=1L9muS6V0JTohX_A7GI1e_ZuZJXs0XD9X
상인3동 에브리커피 도원점,https://drive.google.com/uc?id=1nS0MX00CyIzEZVrgOS0BnVndsbwJtEcL
상인2동 레드하우스,https://drive.google.com/uc?id=1hmqjx8YEC1SL1IdCnmmWhwUmtAiLZQfd
상인3동 투썸플레이스 대구월광수변공원점,https://drive.google.com/uc?id=1MggKbNHvhVoSGfFdu1RJe-DAsmgVAntg
