,0
진천동 이디야커피 수목원점,https://drive.google.com/uc?id=1FpOjZVzKTpl3Moujv4juk6n220KyVUMS
진천동 테이블동이,https://drive.google.com/uc?id=1kiOsTNFuGVitzILf7kdKii8HncNaeamR
진천동 에이치코너,https://drive.google.com/uc?id=1ODbMfOkmKkWcVYyIWNqOgbXzlQFT9ydc
진천동 올드인뉴,https://drive.google.com/uc?id=1BB3Cy9dR7GyFvN4I1nvhoNRc7P-ECUln
진천동 감성커피 대곡점,https://drive.google.com/uc?id=1ckk85PY2EbC4s98UCedfvcx356jtJp72
진천동 하삼동커피 대구대곡점,https://drive.google.com/uc?id=1eb4WxdfWPLl9M_5LoDGhfzFKTS708_d7
신당동 커피앤스마일,https://drive.google.com/uc?id=1L4O3zksqM2UPv-TeYaaC7tOhbWhdddzz
신당동 론데일,https://drive.google.com/uc?id=1QVSD6vwK3HLfltLP0tiPBmIa3Qb3oRvZ
신당동 착한커피&그릭요거트,https://drive.google.com/uc?id=101gLR5D5kMnoa37ybK28fgCtle2E14wT
신당동 콩볶는아저씨,https://drive.google.com/uc?id=1JLHjlnMi7aHSHVioBO7PP4fw7M_FmJLF
신당동 카페루앤비 파호점,https://drive.google.com/uc?id=1QY-XkKbUJakZCmBciwUfVRc9wlxDhGEg
신당동 앤위고커피,https://drive.google.com/uc?id=1CTwNjNvwtclFxohdjgrXPD-UTMgN4iHD
진천동 주커피 대구수목원점,https://drive.google.com/uc?id=1972ZkR_5-iDw1nd3ExOXPl1nwB62LKEi
진천동 그린그루브 본점,https://drive.google.com/uc?id=1HAtbCOWx5U-gk7haXh5mbOddiLN7GTZA
가창면 카페865,https://drive.google.com/uc?id=1QJuQKCbuwtnYKbJm57eHt78pfOthiyEq
가창면 상띠에,https://drive.google.com/uc?id=1DaxdbaWjxjYGqVG4lsiFK7Hm3nt_TIxY
가창면 나드리커피,https://drive.google.com/uc?id=1rg-WLyeLumvd_BKBpZKQzAgs1kclHdvS
파동 투썸플레이스 파동가창점,https://drive.google.com/uc?id=1h5ryaYM3P4Oe1HWz7S50vzVSghQzbLHD
가창면 폰타나커피,https://drive.google.com/uc?id=150j2DIPaaaPcLrUeW2gkjI8FuOW9Wowl
가창면 카페랑,https://drive.google.com/uc?id=1HqhbV225T6V1ormSj4lLDwoFt-1UdiHv
가창면 투썸플레이스 대구가창점,https://drive.google.com/uc?id=1QHZNI-pkLsfpPm0ZU4E_T34yJ2mCA01Y
가창면 핸즈커피 가창점,https://drive.google.com/uc?id=14Cn5rXoyQqQOIqiu0K0OmwlGIyIDYoYm
가창면 커피온니두,https://drive.google.com/uc?id=1f3qvn1PR3klwOtfu5e2BJbO-FYjNRp6C
가창면 커피예가,https://drive.google.com/uc?id=1rFXiTsHUi9qWcAPh0-GIw7HuBfY7-U9u
가창면 커피팜,https://drive.google.com/uc?id=1zBKPN0QV-cbgRWpLK4dE8g78SbIW2jjQ
가창면 비트리커피,https://drive.google.com/uc?id=1CI3dwJKV0U_NfybtRwYA7xjsnbwjJPmQ
가창면 카페쁘띠씨엘,https://drive.google.com/uc?id=10Y-5u8U7Mx0IhaPV9rcNZuKrf6ZOY9Iq
가창면 가창카페 아트도서관,https://drive.google.com/uc?id=1oEKF0aS4rkYYscwQv2IWDqsPbT6e7PC2
가창면 노즈커피,https://drive.google.com/uc?id=10izAz-WXtBsKLiAdA-FxHdl4ndkPLt7v
가창면 향갤러리&카페,https://drive.google.com/uc?id=1QkrW5Hb5pD_tso32yqjGOIRo5x8DHyJj
가창면 보니72,https://drive.google.com/uc?id=1kF24YOzjEnN5tVufVio_6WYVFvpTMPv-
가창면 RULLYCOFFEE,https://drive.google.com/uc?id=1cHCOfMlA4NiGS8odHDNUI3jL0XXMM994
가창면 카페공가,https://drive.google.com/uc?id=19l1qdl356ceBXVFoHz3PflS_bqjiXOIS
가창면 오퐁드부아 티하우스,https://drive.google.com/uc?id=1NfP7LjarYkAsd9No-Q223_FeHe3VusFs
가창면 커피스탑 본점,https://drive.google.com/uc?id=15Q-Q9Lb0t_N6mwP2Vm2xTHED32aedMI4
가창면 센스컵,https://drive.google.com/uc?id=1B1Kk0DBrSJh71eySJIvWhykv8ivslfB1
구지면 탑리터 구지점,https://drive.google.com/uc?id=1yMhS-t3GXmnf2ZoY-_wSg6gfe4TzwCSO
구지면 369떡카페,https://drive.google.com/uc?id=18-rsCfZwssnHaFkZN6HwtVIh6dGCvN7o
구지면 더리터 구지점,https://drive.google.com/uc?id=1tV1xJkzrN-gzCG23sXjiFDF6lV8ZS7Wi
구지면 마시그래이 현풍구지점,https://drive.google.com/uc?id=1pFs9-KGeK5oxbjtzQybWkyZA5IeZk13s
구지면 청솔로9 구지점,https://drive.google.com/uc?id=1xL-QYE6yJ0HDi992G28UFHpAeK784bcO
구지면 팔공티 대구구지점,https://drive.google.com/uc?id=1TRe1PBi8ZebhqL3vm2p1cnRvA-QpdU8k
구지면 기브온,https://drive.google.com/uc?id=1FvAONcr3i_E3166FW-4dAtq6T3qsN7ZS
구지면 아그레망,https://drive.google.com/uc?id=1xdHkieHsd89iwiCAJPtK6VwzuQPEkob6
구지면 카페보스 대구구지점,https://drive.google.com/uc?id=1-hwm8sz22HSXvAmXbjl1yJy0N-VGkzy2
구지면 바빈스커피 대구현풍점,https://drive.google.com/uc?id=1PNvzZJ2Zw6WeV2rsM8r_zR-xKatU-Oso
구지면 카페051 대구구지아이비파크점,https://drive.google.com/uc?id=1UwZwogcPFJSel17hup_GwsZhkz5Yp-b1
구지면 커피읽어주는남자,https://drive.google.com/uc?id=1_WZ5Jyhq7xhnmckwhNrPAfo4-PHf5IEZ
논공읍 솔라이트커피,https://drive.google.com/uc?id=11SEU3IkRlKwwuhRKwRhMQxSrDvKBVI7r
논공읍 카페청담,https://drive.google.com/uc?id=1KWq6iqNSO0sVQEvGiV3r5EXrjopLTj9Y
논공읍 누리디저트카페,https://drive.google.com/uc?id=1D8Exon_D3YB2wFfqxwrbzBdlVH1bMx_C
논공읍 엔엘리오,https://drive.google.com/uc?id=1Pxu4mGLadfAyoyTYr15uNu1HKw4zqF1w
논공읍 엔드포인트,https://drive.google.com/uc?id=1oJ4nXh7THdpoDaEUeNv2BrXZOYEGgb_N
다사읍 필레몬스,https://drive.google.com/uc?id=1iHoCNSAcWenK9SDcStbX8ml0x2zQxUTH
다사읍 투썸플레이스 대구강정보디아크점,https://drive.google.com/uc?id=1hnZLJ8L1HLa7bL7wYYZJ12s4RinyGtUn
다사읍 파스쿠찌 대구강정고령보점,https://drive.google.com/uc?id=1lS5zVf-U5OBu2gHgttufzKOTBDDKE5Zt
다사읍 컴포즈커피 대구서재점,https://drive.google.com/uc?id=17eRisIKaPz47mhl0pt3EQLKQT13FHZHv
다사읍 템푸스,https://drive.google.com/uc?id=1KANSLqXHB5Dpc8gBDBIey8XpwQDEx0Vz
다사읍 로스팅아울,https://drive.google.com/uc?id=1fvhLxuQylA1XIvtrn-0MZR3YyyRMc_04
다사읍 공차 대구죽곡점,https://drive.google.com/uc?id=1qs3ha8ks_BQzeJJ0mUsx5iuJbYbRy-v6
다사읍 빽다방 대구대실역점,https://drive.google.com/uc?id=1Kz2F2BelPFN_Z4fIfQwEMfhWusNwFFZV
다사읍 텐퍼센트커피 대구대실역점,https://drive.google.com/uc?id=10Uy5ywbrJnsTF_-kAeTJGxSczTJ2P-Kc
다사읍 설빙 죽곡점,https://drive.google.com/uc?id=1Kts-iQyHbh-mOyOq-wu5YtX6Y6GR9ilZ
다사읍 메가MGC커피 대구다사점,https://drive.google.com/uc?id=1eXklbhX0zg6Z41ex5uD5lj_QKTUQTFU7
다사읍 썬솔,https://drive.google.com/uc?id=1Yv3GpZuXCrzqYmo6LPdHy0MUmJYXdcrd
다사읍 디저트39 다사대실점,https://drive.google.com/uc?id=1yweYRPlwIVft6M_vZK5FPMcVzqJ0ymJr
다사읍 이디야커피 대구대실역점,https://drive.google.com/uc?id=1tl9pNuEyaeOW57A-kqqM3CIqosHuHXZt
다사읍 플로우인,https://drive.google.com/uc?id=1DoMDrE1I_jkYy4GGTegxHg5nZKQq_vIP
다사읍 투썸플레이스 대구죽곡공원점,https://drive.google.com/uc?id=1cLrqq9A_PdecJN32wLRPRqWA8IIpTQqH
다사읍 지지피,https://drive.google.com/uc?id=1c1N1G0zVnJIUuvobVMQGkMgY5OaMyHPK
다사읍 카페올리브,https://drive.google.com/uc?id=1gBqmplNMM8Qj0Wt8NywIptCDQAd97J_U
다사읍 이디야커피 대구죽곡점,https://drive.google.com/uc?id=1iO1hoyDVlrrehH2ms_3Lh7YE-A6INOq5
다사읍 카페봄봄 다사점,https://drive.google.com/uc?id=1d_bFEJAWJcqDEp5prrb8ypLNT3lNRwAM
다사읍 핸즈커피 죽곡점,https://drive.google.com/uc?id=1F7DiEPxP-0yqwl3iTFPtIIhQS1VgWx9O
다사읍 아마스빈 대구죽곡점,https://drive.google.com/uc?id=1gaFTWTZ-0qVz234v_go3KnBG0I-ZTCVN
다사읍 하삼동커피 대구다사점,https://drive.google.com/uc?id=10pAqE9ReHMTMkTExYfVXXcM_dpED99jY
다사읍 컴포즈커피 대구다사점,https://drive.google.com/uc?id=1JVX9GlzwjkV80mOT8tAAHSBUBkgYIEYB
다사읍 그라노데 다사,https://drive.google.com/uc?id=1vsvYYJ5rTfhkxevHIr_iLfGqT0gFoFth
다사읍 카페봄봄 대구다사역점,https://drive.google.com/uc?id=1eoLH-Gf6XDajBHfqZMgD_PsQ3NTSjn13
다사읍 커피마마 문양역점,https://drive.google.com/uc?id=1kawgKAUSy3ELaIfQFnCr9l8QMkni8cj3
다사읍 이디야커피 대구서재미르점,https://drive.google.com/uc?id=1LDSEzpJPheGVG1iX8eUkx6ttV825paIT
다사읍 덤덤커피바,https://drive.google.com/uc?id=1hSegLREWiFudZfzbrPIAiYHlKGKcJv5P
다사읍 이디야커피 대구서재아이위시점,https://drive.google.com/uc?id=1KkEQH39FYzTxRZorLuk0q5H85LYsoVWF
다사읍 카페봄봄 동화점,https://drive.google.com/uc?id=1aOWJjgTBeISR7nMoSQIZaHjjuIpSKJfV
다사읍 공차 대구서재점,https://drive.google.com/uc?id=1ASusNkGeaIzpqbsaV45dzRV5yJbre8dS
다사읍 투썸플레이스 대구세천점,https://drive.google.com/uc?id=1X1UwUYGbnbDR5mOeWYpY_26fSBd6eNNd
다사읍 할리스 대구세천점,https://drive.google.com/uc?id=1y8ca_P1jn6t8QJDKxSsAiAMjpzgiu_Bt
다사읍 이디야커피 대구세천점,https://drive.google.com/uc?id=1h9ODTSgEcDxZPZlTc-v6LBx0fiiUQEsi
다사읍 빽다방 대구다사세천점,https://drive.google.com/uc?id=1ToE-KCY_K7hZ9BCmgppa4CcD8yKTv8P5
다사읍 카페게이트 대구세천점,https://drive.google.com/uc?id=1IZRiF20I-p5Pe8RMZwWar0D_tHMkHqlC
다사읍 카페봄봄 세천점,https://drive.google.com/uc?id=1NjmUL9_Yf6jml7-MHUBEg9ysYzY67YyC
다사읍 달다구니 세천점,https://drive.google.com/uc?id=1NmHll5PUlyZmFqqW4kioMb2btHNF9ZCY
다사읍 더벤티 대구세천점,https://drive.google.com/uc?id=1-QCO9-N5UI2vCx72Z2auJ13Q9eK3JEMi
다사읍 로스팅시고,https://drive.google.com/uc?id=1B-nH_2aG0h-jdD1a0ThkW7cZ1GiTercf
다사읍 호두당 대구다사점,https://drive.google.com/uc?id=1JMdnsLVkIa2CgQPzJ4anvPR-S81n8Sid
다사읍 꼬모맨션 다사점,https://drive.google.com/uc?id=1daRfSz6FEWQLHOeRywptbJGhzB3A8-Sf
옥포읍 자갈자갈 에스프레소바,https://drive.google.com/uc?id=1Y6z5Gg5BxA8El8gzs4pgfcJBEid7duYq
논공읍 매스커피 대구옥포점,https://drive.google.com/uc?id=1VH0CNT9I1qLMWxX4eKtFjXYAtHLqzFLR
옥포읍 더리터 대구옥포점,https://drive.google.com/uc?id=1DMp82-WCOM7AluVTMDUxeMFinEU4p2vf
논공읍 카페프리,https://drive.google.com/uc?id=1Lp96jmfT-DJtdeavAHDLRb-qZR1sRRlK
논공읍 이디야커피 대구옥포점,https://drive.google.com/uc?id=170quRCoAco_2bB7h5qj-Fv7MgIob3sq6
옥포읍 몬스터커피 옥포점,https://drive.google.com/uc?id=1yBgcVVAlfIF70gG2Vlth_XFi4UmeQ-5r
옥포읍 광PC카페 옥포직영점,https://drive.google.com/uc?id=1bSCzbxMuXQ-sGO2kUsjQbbpuV8Mcxrtp
논공읍 핸즈커피 옥포점,https://drive.google.com/uc?id=13N9Y9Ju7lHEB3ODbHj5xrpCPzLpKH3TN
옥포읍 웜브리즈,https://drive.google.com/uc?id=1nFaJF6GQK-J86cv9EByi8FII4UlUB3np
화원읍 썸데이아이윌,https://drive.google.com/uc?id=1fczS9yaXHI5Q_u3JH5y1hWxEkOrfSu4S
옥포읍 바토플루이르송해,https://drive.google.com/uc?id=1J7QYecFP4oaDR1yGLWpfnPad4CkisnZ9
유가읍 구례뜰,https://drive.google.com/uc?id=1QiiWGh3t7OX9kjhCRRl6V9q8-6ALBAi9
유가읍 비베카,https://drive.google.com/uc?id=1781H2cR0nN1zW647jyE-npa4mcpkBWKG
유가읍 할리스 대구현풍테크노점,https://drive.google.com/uc?id=1BNI9kg-U4bWKzgmsMruzXwBCGsQbHyuG
유가읍 심플카페,https://drive.google.com/uc?id=1TYxRWq5loJuEZgREUJ4fDYhXovUp5t5t
유가읍 매스커피 현풍테크노점,https://drive.google.com/uc?id=1Dse_NwwGuTHJ0RHtWX1HnA9-o7bptzXN
유가읍 몬스터커피 테크노폴리스점,https://drive.google.com/uc?id=1xUmVtQx1K4QN1eI9nabeq36yoQCHh3Dm
유가읍 카페인중독 대구유가점,https://drive.google.com/uc?id=1M4Wr2zR_HROBdMbmXD8UKMLZCk8TLaBz
유가읍 공차 대구과학관점,https://drive.google.com/uc?id=1rZZYLyKUzUEh2gMaBzDkrtNXzbmRjx9h
유가읍 청솔로9,https://drive.google.com/uc?id=1sacCmMe-_XBwNBZBEHHigLfLlwqjiTl0
유가읍 투케이커피,https://drive.google.com/uc?id=1D26prYEIX5Drma5s4DCacF2p5DJ8b7Z2
유가읍 벌크커피 현풍테크노점,https://drive.google.com/uc?id=1X3dpQlE45ccpX0bJ06YkXsCi7sxjql4v
유가읍 논페이지,https://drive.google.com/uc?id=1_YutzQTu7aOO59Lr6Iz-0cPvZXMZWMRP
유가읍 카페봄봄 테크노폴리스점,https://drive.google.com/uc?id=1qfFhilc1n2FBKsKQc7CJ1UG2KfX8hTEI
유가읍 공차 대구테크노폴리스점,https://drive.google.com/uc?id=1KILJtcykGwgQX-pccFZjRLQx8t5dB5gz
유가읍 디저트39 대구 테크노폴리스점,https://drive.google.com/uc?id=1xwGuqKKvgZIOAkj1IYWy_wv_PZMCUlWZ
유가읍 마실커피 테크노폴리스점,https://drive.google.com/uc?id=10P26uyxRHfsL4u5__cMU45NkL6R8lSdt
유가읍 더벤티 대구테크노중앙점,https://drive.google.com/uc?id=1rUr9gWRD_Ci4N4QRjcg7fuvFPlpu8UxX
유가읍 우주라이크커피 대구테크노폴리스점,https://drive.google.com/uc?id=1KN4JNyXjpOry32tFV-7_3gqcGSRrtOcl
유가읍 컴포즈커피 현풍테크노폴리스점,https://drive.google.com/uc?id=12PjvSDpArXetueoeD0clKFaCbPlaMojh
유가읍 설롱커피,https://drive.google.com/uc?id=1PgOejwXyW1CZtIGoWXVSO0s4b9s-bfCO
유가읍 하연,https://drive.google.com/uc?id=1W9gJjLqCYXPcV5kxWpT3ZGwA1xQL077n
유가읍 이디야커피 대구현풍케이스마트점,https://drive.google.com/uc?id=1hSv3fuAWSjb29h-BT07abqIyVnrPKFPV
유가읍 나우커피 대구유가점,https://drive.google.com/uc?id=1QNgf81mzfcwL2_cdPyqr_wrrSGcOHsNc
유가읍 호호리,https://drive.google.com/uc?id=1suk9t6le9_RrXu0U_AOnZpO2ye8MKl54
유가읍 읍천리382 대구현풍점,https://drive.google.com/uc?id=1w78SsrGHcqmTB3OdhF0hCw4k5C1iza-b
유가읍 커피다커피,https://drive.google.com/uc?id=13GGfLih3dQ3Ih6RDu0PSwYxF-7EYYBmX
유가읍 퍼플리,https://drive.google.com/uc?id=1QVOPE756jHn1nW-R4AFNS3Is8tw0y40K
유가읍 백금당 현풍점,https://drive.google.com/uc?id=1Nnf2WxzHVjToPh-ibYMe-N4o46ogpqhA
유가읍 이디야커피 대구현풍로점,https://drive.google.com/uc?id=1RGcWwAcLR7USdpicgm7PuNXrA0oIFEHA
유가읍 오디너리히어로즈,https://drive.google.com/uc?id=1gNOeJDStA9FQRL4Aa42nw4xXO3OwFkSi
유가읍 커피&타로,https://drive.google.com/uc?id=1C1gbdLCJR4EA25IU2eBf4IJ0FwcX0LRi
현풍읍 제리민,https://drive.google.com/uc?id=1nFchzAJVCDQFujZViNicx1GeHEhACaRQ
현풍읍 카페오롯,https://drive.google.com/uc?id=1trc1zb1EWK14kQ7UNgPemBfaFXPQ2uDu
현풍읍 디저트카페딥앤딥,https://drive.google.com/uc?id=1ybwEs2MEQYW0cV7L5m_H0qkam68LqTLk
구지면 카페솔례단길,https://drive.google.com/uc?id=1ERVcDmFfKgx5041yZPZVcvZiMO80k-YK
현풍읍 드롭탑 대구테크노폴리스점,https://drive.google.com/uc?id=1yke_YaGkZFw7X5bB7t1b5BSY3GoBk7Dv
현풍읍 커피에반하다 대구중리점,https://drive.google.com/uc?id=1nEcUM5rLFEe2G4wgbj4NOdB99XDGXWnA
구지면 턴커피,https://drive.google.com/uc?id=1Oe7HD3-ihrIfyRlwq9Nl0YoEQRvtnLR1
현풍읍 카페오키도키,https://drive.google.com/uc?id=1MRZD9L75d6FG53fLFpHRp1CiMMWell5q
현풍읍 보람베이킹카페,https://drive.google.com/uc?id=1YKvCF2_F7MF99r8y0EKT1RY7raiRWaNn
현풍읍 베이크앤드,https://drive.google.com/uc?id=1Rb_Xo4KspMZh3-fKV-f9sUQKxDcm8Ewv
현풍읍 탑리터 현풍점,https://drive.google.com/uc?id=16g-7XdiPGALqGFDoDVQWyT_HV6Ak4epS
현풍읍 더리터 현풍점,https://drive.google.com/uc?id=1Z5h_zx6yVKBK_FOZ22wlS9II9jAMan_1
현풍읍 젤로,https://drive.google.com/uc?id=16OW9Z3Qa4heukJkZSIV_derqtlRLIhdE
현풍읍 핑퐁커피 현풍점,https://drive.google.com/uc?id=1FJHVIPxFuNBodjqtGQk1DQr8EHys528y
현풍읍 텐퍼센트커피 대구테크노폴리스점,https://drive.google.com/uc?id=1qkRHXXi4ZFQkhIl88lq4CCYoXnPmcw8z
현풍읍 리970,https://drive.google.com/uc?id=14B0oZ9TmnnrLmLmijRX_E09IcpjP5tDX
현풍읍 하삼동커피 대구현풍테크노점,https://drive.google.com/uc?id=1pyVIpy_sYxR4PzuB0zDI0XU1jrRIPOSp
현풍읍 소소베이크샵,https://drive.google.com/uc?id=1P5OcsQfx7nYVkcZKVRk2_K0XPVHSXsMC
현풍읍 디포타,https://drive.google.com/uc?id=1YKE8SvILJXzQEcGmrbmn49nF1SM9uLZZ
현풍읍 피컵요거트,https://drive.google.com/uc?id=1V2TTnk17DOL2qqUpMi8lgze_b8x7GS3u
구지면 카페플록,https://drive.google.com/uc?id=1KU-j8MykjrfkYL9vBhdKBMxqSEh_olmH
현풍읍 듀엣위드유,https://drive.google.com/uc?id=1GYB8eB8Ja-yGo7k02dNvU4ygv33GVhrP
현풍읍 재동커피,https://drive.google.com/uc?id=1zt8-lfsDgT2sfJ0eLloqjI0C9AHjLNsg
현풍읍 위치커피 현풍점,https://drive.google.com/uc?id=13hkswgWUUP6uzIVJ-XOzRQiRgyPXlCcJ
화원읍 마시그래이 명곡점,https://drive.google.com/uc?id=10lSAgV937bdcIIh4pJjN9GdxZ_1cqJz8
화원읍 카페봄봄 명곡점,https://drive.google.com/uc?id=1NB87nDdZXzyzNazN0xfdjbMjJiDkPGuq
화원읍 카페낙원,https://drive.google.com/uc?id=1JQ4zKjqt0LqgVSRL6oXfO1djg7k29DBl
옥포읍 바람이불어오는곳,https://drive.google.com/uc?id=1s1bALf8Oc-aGh01cr8X4TnWXG_gO-1WR
화원읍 자연카페,https://drive.google.com/uc?id=1TRUcq3rC_ZfnA5bu8injdVU_myJOTMDu
옥포읍 이디야커피 대구설화명곡점,https://drive.google.com/uc?id=1_7dv03VvkRbAAifYboui-DfmuoEjDq2J
화원읍 가져가커피,https://drive.google.com/uc?id=1hNUCSPOVwe9pzCBYGSn8pTZBEpJ2mAgy
화원읍 카페봄봄 대구 화원점,https://drive.google.com/uc?id=1tLQOZrEc4SEmdUTou4C-hC9Af5tFALr1
화원읍 더리터 대구화원점,https://drive.google.com/uc?id=1oPW7OmVvtLDVrTViaDejRBEuqpxB_P-4
화원읍 몬스터커피 화원점,https://drive.google.com/uc?id=1m9tDUyJ67IgsnPsAgyUWK6uq7oMcCQbP
화원읍 시소,https://drive.google.com/uc?id=1mvdh0-dy2MJgg_je4FSlnXfyEgf65z7t
화원읍 온오븐,https://drive.google.com/uc?id=1mcKT6tqetO_n9f4bGJjY1Pk75Onu07EF
화원읍 더리터 대곡역점,https://drive.google.com/uc?id=1XPF5R5cMD8HEeD4Aq_pDXOy37hczU5uR
화원읍 마시그래이 대곡역점,https://drive.google.com/uc?id=1dr26QdHKlnYAVEIaWxuff-qRPyHHD_sE
유천동 카페봄봄 대곡역점,https://drive.google.com/uc?id=1WQNZWmKKOTyFW_CRlQkwXSUdps41kXef
옥포읍 카페소예 옥포점,https://drive.google.com/uc?id=1Xh7Sl3_j-U42mvlJ9pOBePMRQ3Tnqvb0
화원읍 그라운드커피 대구점,https://drive.google.com/uc?id=1wBRkLQRAgzMLo7ZjZaJK5YdNJepV04ck
화원읍 보니따카페,https://drive.google.com/uc?id=1stYPO1-y7nmWaNtcHXAXvd8PLIt-OK2M
화원읍 셀렉토커피 대구화원사문진점,https://drive.google.com/uc?id=1tLJCo2JSCpNNQE47ZhXWA7SKwOTwuX4d
화원읍 어굿,https://drive.google.com/uc?id=1y7K-qTcvIYXsga4IJJHBN6BJYyYDHiOt
화원읍 카페칸,https://drive.google.com/uc?id=1k_Wsv4LLS_ZadRrG7jbPvwQQqDGHUX4o
옥포읍 공차 대구화원점,https://drive.google.com/uc?id=1FCH-McWeDpqmbikYnfHeGtQs8cQa4R7b
화원읍 작가와커피,https://drive.google.com/uc?id=1QfzM--KyLt4tXIWOTL0O6wZYluxQdHri
화원읍 이야기가있는집,https://drive.google.com/uc?id=15Z5reCY5xY8Px624kSL1ajXXTWzpnEzv
화원읍 맨드라미,https://drive.google.com/uc?id=1wJ4zdVmEcXhztOwGxxCqtFbcNEWp-Axf
화원읍 구스켓인더크로플 화원점,https://drive.google.com/uc?id=19I8SKj5XomB87BtNa9NoEyzuKi4Ancyv
옥포읍 오늘커피,https://drive.google.com/uc?id=1xq77qxeG1qibG7CyqO5VdaxZfo8MDacr
화원읍 카페꽃이피다 화원점,https://drive.google.com/uc?id=1x6gmiiwGqdXaTVYYzkxw93GZZWrMOhxD
화원읍 카페앙쥬,https://drive.google.com/uc?id=100MzAgoSS1paLtGoCxB3zzqRxEItTS8v
안심4동 청솔로9 동구점,https://drive.google.com/uc?id=1LaUyw9Wyl0_o_5AyqmqH3AI_rw7AbEDk
공산동 갓오브커피,https://drive.google.com/uc?id=1ajlv6lV5CjdDjZu1s44bfH-lGv47rpLA
공산동 나인카페,https://drive.google.com/uc?id=1CiGReCT0GbOXxVb7CUreqgmRKZ67F1IG
신암2동 빙수제이,https://drive.google.com/uc?id=1iZ3S_svw__UzX7ewfSD-SVKBefULLSJQ
신암2동 빽다방 경북대정문점,https://drive.google.com/uc?id=1yCSsJTeCzTBtQLSMLFbuIVmepF31jHfO
신암2동 카페봄봄 대구 신암점,https://drive.google.com/uc?id=1uzfKkM8Uf0QDQ-Xrj9Icxvy_Hube_AXb
대현동 시아,https://drive.google.com/uc?id=1fN5aAR9CQ4t09XCI8K1hw7OGtyLyB1ui
안심4동 진저트,https://drive.google.com/uc?id=1wuVtspLhGtkZwXn2AcwSHOpF1Pu8aqSa
안심4동 윌크,https://drive.google.com/uc?id=1Nu19wmcddv68TP5mopKOxD-gizoS74_Q
안심4동 카페2022,https://drive.google.com/uc?id=1rkA2BoXFcMvZZLj3iJMVs22WXzxTOiaW
안심4동 카페온오프 동구점,https://drive.google.com/uc?id=1D9QCS-vkfHpkdwiQuJVgKvnx0Vn1o3Fa
안심4동 투썸플레이스 대구신서이노밸리점,https://drive.google.com/uc?id=151sidewXVUlsdLME2xzw8nKjPnq2sEkW
혁신동 탑리터 혁신점,https://drive.google.com/uc?id=1uKdPBhBNjykOe0W8_DS9TZORrPxzt1ld
혁신동 이디야커피 대구이노밸리점,https://drive.google.com/uc?id=1g2z8u161t73tvRD7BKLYn2L1aGZhHtlN
혁신동 마시그래이 혁신새론점,https://drive.google.com/uc?id=18vJ6jOTI00RucRyrFfh8gbR79GiioJ85
혁신동 옥산로스터리,https://drive.google.com/uc?id=1XOQxIHfwrhPsZ9RNpSA6rZsIizTQ-GGc
도평동 노티스818카페,https://drive.google.com/uc?id=1I_WyAHTA1c3qL8bEF4ijaIH_vUam-lOz
